,gateway_rssi,gateway_snr,node_rssi,node_snr,node_vcc,payload
2019-05-30 00:00:00,-86.92727272727271,0.0,-84.2909090909091,0.0,5074.254545454545,0.0
2019-05-30 00:05:00,-86.86792452830186,0.0,-84.3396226415094,0.0,5073.867924528301,0.0
2019-05-30 00:10:00,-86.76923076923076,0.0,-84.28846153846155,0.0,5073.442307692308,0.0
2019-05-30 00:15:00,-86.87037037037035,0.0,-84.37037037037035,0.0,5073.0,0.0
2019-05-30 00:20:00,-86.87037037037035,0.0,-84.3888888888889,0.0,5073.425925925926,0.0
2019-05-30 00:25:00,-86.65384615384615,0.0,-84.21153846153847,0.0,5074.76923076923,0.0
2019-05-30 00:30:00,-86.8181818181818,0.0,-84.39999999999999,0.0,5074.254545454545,0.0
2019-05-30 00:35:00,-86.69090909090909,0.0,-84.2,0.0,5073.418181818183,0.0
2019-05-30 00:40:00,-86.56862745098039,0.0,-84.23529411764709,0.0,5073.0,0.0
2019-05-30 00:45:00,-86.61818181818182,0.0,-84.10909090909092,0.0,5073.418181818183,0.0
2019-05-30 00:50:00,-86.78181818181821,0.0,-84.16363636363637,0.0,5073.418181818182,0.0
2019-05-30 00:55:00,-86.7843137254902,0.0,-84.35294117647061,0.0,5073.901960784313,0.0
2019-05-30 01:00:00,-86.75471698113208,0.0,-84.41509433962264,0.0,5073.433962264152,0.0
2019-05-30 01:05:00,-86.6181818181818,0.0,-84.36363636363636,0.0,5073.418181818182,0.0
2019-05-30 01:10:00,-86.58823529411765,0.0,-84.21568627450979,0.0,5073.0,0.0
2019-05-30 01:15:00,-86.62962962962965,0.0,-84.31481481481482,0.0,5073.0,0.0
2019-05-30 01:20:00,-86.74074074074076,0.0,-84.27777777777779,0.0,5073.425925925926,0.0
2019-05-30 01:25:00,-86.82352941176468,0.0,-84.41176470588232,0.0,5073.0,0.0
2019-05-30 01:30:00,-86.87272727272726,0.0,-84.32727272727274,0.0,5073.0,0.0
2019-05-30 01:35:00,-86.8,0.0,-84.13333333333333,0.0,5073.0,0.0
2019-05-30 01:50:00,-86.49999999999999,0.0,-84.5,0.0,5073.0,0.0
2019-05-30 01:55:00,-86.72727272727273,0.0,-84.4,0.0,5073.0,0.0
2019-05-30 02:00:00,-86.78181818181817,0.0,-84.45454545454544,0.0,5073.0,0.0
2019-05-30 02:05:00,-86.68627450980394,0.0,-84.23529411764702,0.0,5073.0,0.0
2019-05-30 02:10:00,-86.73076923076927,0.0,-84.38461538461537,0.0,5073.0,0.0
2019-05-30 02:15:00,-86.79629629629628,0.0,-84.44444444444441,0.0,5075.129629629629,0.0
2019-05-30 02:20:00,-86.94339622641509,0.0,-84.50943396226415,0.0,5073.433962264152,0.0
2019-05-30 02:25:00,-86.8363636363636,0.0,-84.52727272727275,0.0,5074.254545454546,0.0
2019-05-30 02:30:00,-86.9259259259259,0.0,-84.55555555555556,0.0,5073.0,0.0
2019-05-30 02:35:00,-86.88679245283018,0.0,-84.47169811320754,0.0,5073.867924528301,0.0
2019-05-30 02:40:00,-86.7962962962963,0.0,-84.5185185185185,0.0,5073.0,0.0
2019-05-30 02:45:00,-86.77777777777776,0.0,-84.64814814814814,0.0,5073.425925925927,0.0
2019-05-30 02:50:00,-86.87499999999999,0.0,-84.32142857142858,0.0,5073.821428571429,0.0
2019-05-30 02:55:00,-86.96226415094338,0.0,-84.52830188679246,0.0,5073.433962264152,0.0
2019-05-30 03:00:00,-86.83636363636359,0.0,-84.52727272727275,0.0,5073.836363636363,0.0
2019-05-30 03:05:00,-86.74545454545456,0.0,-84.49090909090907,0.0,5073.418181818183,0.0
2019-05-30 03:10:00,-86.77999999999999,0.0,-84.68,0.0,5073.46,0.0
2019-05-30 03:15:00,-86.81481481481478,0.0,-84.46296296296296,0.0,5073.0,0.0
2019-05-30 03:20:00,-86.89130434782606,0.0,-84.56521739130434,0.0,5073.0,0.0
2019-05-30 03:40:00,-86.82352941176471,0.0,-83.88235294117646,0.0,5073.0,0.0
2019-05-30 03:45:00,-86.85714285714283,0.0,-83.85714285714285,0.0,5073.0,0.0
2019-05-30 03:50:00,-86.89285714285715,0.0,-83.94642857142854,0.0,5073.410714285715,0.0
2019-05-30 03:55:00,-86.75471698113206,0.0,-83.86792452830187,0.0,5073.433962264151,0.0
2019-05-30 04:00:00,-86.85714285714283,0.0,-83.82142857142854,0.0,5073.0,0.0
2019-05-30 04:05:00,-86.85714285714282,0.0,-83.87499999999997,0.0,5073.0,0.0
2019-05-30 04:10:00,-86.74074074074075,0.0,-83.85185185185185,0.0,5073.425925925926,0.0
2019-05-30 04:15:00,-86.51785714285712,0.0,-83.85714285714286,0.0,5073.0,0.0
2019-05-30 04:20:00,-86.83928571428568,0.0,-83.8035714285714,0.0,5073.0,0.0
2019-05-30 04:25:00,-86.8363636363636,0.0,-83.8363636363636,0.0,5073.418181818183,0.0
2019-05-30 04:30:00,-86.74999999999999,0.0,-84.3214285714286,0.0,5073.821428571429,0.0
2019-05-30 04:35:00,-88.35714285714282,0.0,-85.49999999999997,0.0,5073.0,0.0
2019-05-30 04:40:00,-89.11320754716976,0.0,-86.05660377358494,0.0,5073.0,0.0
2019-05-30 04:45:00,-89.39285714285715,0.0,-86.19642857142856,0.0,5073.410714285715,0.0
2019-05-30 04:50:00,-89.12500000000004,0.0,-86.12499999999999,0.0,5074.642857142857,0.0
2019-05-30 04:55:00,-89.48148148148148,0.0,-86.1851851851852,0.0,5073.425925925927,0.0
2019-05-30 05:00:00,-90.06382978723406,0.0,-86.80851063829788,0.0,5073.0,0.0
2019-05-30 05:05:00,-90.25000000000001,0.0,-87.0,0.0,5074.045454545455,0.0
2019-05-30 05:10:00,-90.0222222222222,0.0,-86.71111111111112,0.0,5073.51111111111,0.0
2019-05-30 05:15:00,-90.9714285714286,0.0,-87.11428571428574,0.0,5073.6571428571415,0.0
2019-05-30 05:20:00,-90.02325581395348,0.0,-86.93023255813955,0.0,5073.0,0.0
2019-05-30 05:25:00,-90.16216216216215,0.0,-86.8108108108108,0.0,5073.0,0.0
2019-05-30 05:30:00,-89.83333333333334,0.0,-86.77083333333336,0.0,5073.479166666667,0.0
2019-05-30 05:35:00,-89.99999999999999,0.0,-86.91489361702128,0.0,5073.0,0.0
2019-05-30 05:40:00,-89.35999999999996,0.0,-86.23999999999998,0.0,5073.0,0.0
2019-05-30 05:45:00,-90.57142857142858,0.0,-87.35714285714286,0.0,5073.0,0.0
2019-05-30 05:50:00,-90.99999999999997,0.0,-87.70833333333333,0.0,5073.0,0.0
2019-05-30 05:55:00,-90.5111111111111,0.0,-87.24444444444444,0.0,5073.0,0.0
2019-05-30 06:00:00,-90.71739130434783,0.0,-87.02173913043478,0.0,5073.0,0.0
2019-05-30 06:05:00,-90.50980392156868,0.0,-86.92156862745097,0.0,5073.0,0.0
2019-05-30 06:10:00,-91.10344827586206,0.0,-86.89655172413794,0.0,5073.0,0.0
2019-05-30 06:15:00,-91.32258064516128,0.0,-87.16129032258064,0.0,5073.0,0.0
2019-05-30 06:20:00,-91.55172413793105,0.0,-87.20689655172416,0.0,5074.586206896552,0.0
2019-05-30 06:25:00,-91.02564102564102,0.0,-87.23076923076924,0.0,5073.0,0.0
2019-05-30 06:30:00,-91.14814814814814,0.0,-86.92592592592592,0.0,5073.0,0.0
2019-05-30 06:35:00,-91.84210526315789,0.0,-87.47368421052632,0.0,5073.0,0.0
2019-05-30 06:40:00,-88.07843137254902,0.0,-85.07843137254902,0.0,5073.0,0.0
2019-05-30 06:45:00,-86.45614035087719,0.0,-84.35087719298244,0.0,5073.0,0.0
2019-05-30 06:50:00,-85.91228070175443,0.0,-83.70175438596492,0.0,5073.0,0.0
2019-05-30 06:55:00,-86.82142857142857,0.0,-84.32142857142858,0.0,5073.0,0.0
2019-05-30 07:00:00,-88.1851851851852,0.0,-84.87037037037037,0.0,5073.0,0.0
2019-05-30 07:05:00,-88.2982456140351,0.0,-85.43859649122807,0.0,5073.0,0.0
2019-05-30 07:10:00,-90.11111111111114,0.0,-86.75925925925927,0.0,5073.425925925927,0.0
2019-05-30 07:15:00,-89.15094339622642,0.0,-86.07547169811325,0.0,5073.0,0.0
2019-05-30 07:20:00,-89.32142857142854,0.0,-86.12500000000001,0.0,5073.8214285714275,0.0
2019-05-30 07:25:00,-90.24999999999996,0.0,-87.12499999999999,0.0,5073.0,0.0
2019-05-30 07:30:00,-90.56603773584906,0.0,-87.26415094339619,0.0,5073.0,0.0
2019-05-30 07:35:00,-90.1607142857143,0.0,-86.66071428571429,0.0,5073.0,0.0
2019-05-30 07:40:00,-90.67307692307695,0.0,-87.34615384615383,0.0,5073.4423076923085,0.0
2019-05-30 07:45:00,-89.66666666666664,0.0,-86.50980392156862,0.0,5073.0,0.0
2019-05-30 07:50:00,-90.83720930232559,0.0,-87.09302325581396,0.0,5073.0,0.0
2019-05-30 07:55:00,-91.31578947368422,0.0,-87.34210526315789,0.0,5073.605263157894,0.0
2019-05-30 08:00:00,-91.02702702702703,0.0,-87.4324324324324,0.0,5073.621621621621,0.0
2019-05-30 08:05:00,-91.07499999999999,0.0,-87.25000000000001,0.0,5073.575000000001,0.0
2019-05-30 08:10:00,-90.12820512820515,0.0,-86.35897435897436,0.0,5073.0,0.0
2019-05-30 08:15:00,-90.40540540540539,0.0,-86.64864864864866,0.0,5073.0,0.0
2019-05-30 08:20:00,-90.7777777777778,0.0,-86.88888888888889,0.0,5073.638888888888,0.0
2019-05-30 08:25:00,-90.64444444444446,0.0,-86.82222222222224,0.0,5073.0,0.0
2019-05-30 08:30:00,-90.07317073170731,0.0,-86.78048780487805,0.0,5072.463414634145,0.0
2019-05-30 08:35:00,-91.04651162790698,0.0,-87.13953488372093,0.0,5073.53488372093,0.0
2019-05-30 08:40:00,-90.72972972972974,0.0,-87.1891891891892,0.0,5073.621621621621,0.0
2019-05-30 08:45:00,-89.3658536585366,0.0,-86.39024390243901,0.0,5073.560975609756,0.0
2019-05-30 08:50:00,-90.63829787234043,0.0,-87.31914893617021,0.0,5073.0,0.0
2019-05-30 08:55:00,-91.21052631578948,0.0,-87.63157894736847,0.0,5073.0,0.0
2019-05-30 09:00:00,-90.82857142857141,0.0,-87.17142857142856,0.0,5073.028571428572,0.0
2019-05-30 09:05:00,-89.84782608695652,0.0,-86.63043478260869,0.0,5072.043478260869,0.0
2019-05-30 09:10:00,-89.95999999999998,0.0,-86.75999999999999,0.0,5073.0,0.0
2019-05-30 09:15:00,-88.94117647058825,0.0,-86.0,0.0,5073.0,0.0
2019-05-30 09:20:00,-88.62962962962962,0.0,-85.8703703703704,0.0,5073.425925925926,0.0
2019-05-30 09:25:00,-89.15384615384613,0.0,-85.99999999999999,0.0,5073.0,0.0
2019-05-30 09:30:00,-87.64583333333334,0.0,-84.89583333333334,0.0,5073.0,0.0
2019-05-30 09:35:00,-88.8653846153846,0.0,-85.5769230769231,0.0,5073.0,0.0
2019-05-30 09:40:00,-86.93877551020405,0.0,-84.3265306122449,0.0,5074.408163265304,0.0
2019-05-30 09:45:00,-86.28,0.0,-84.18000000000002,0.0,5073.0,0.0
