,gateway_rssi,gateway_snr,node_rssi,node_snr,node_vcc,payload
2019-05-30 00:00:00,-49.4,0.0,-47.41818181818182,0.0,5166.0,0.0
2019-05-30 00:05:00,-49.25490196078431,0.0,-47.509803921568626,0.0,5166.0,0.0
2019-05-30 00:10:00,-49.26923076923077,0.0,-47.44230769230768,0.0,5166.0,0.0
2019-05-30 00:15:00,-49.3148148148148,0.0,-47.3888888888889,0.0,5166.0,0.0
2019-05-30 00:20:00,-49.27777777777778,0.0,-47.44444444444444,0.0,5166.0,0.0
2019-05-30 00:25:00,-49.38461538461538,0.0,-47.46153846153847,0.0,5166.0,0.0
2019-05-30 00:30:00,-49.36363636363635,0.0,-47.4,0.0,5166.0,0.0
2019-05-30 00:35:00,-49.454545454545446,0.0,-47.52727272727273,0.0,5166.0,0.0
2019-05-30 00:40:00,-49.34615384615383,0.0,-47.53846153846153,0.0,5166.0,0.0
2019-05-30 00:45:00,-49.240740740740755,0.0,-47.407407407407405,0.0,5166.0,0.0
2019-05-30 00:50:00,-49.4,0.0,-47.4,0.0,5166.0,0.0
2019-05-30 00:55:00,-49.42307692307691,0.0,-47.40384615384616,0.0,5166.0,0.0
2019-05-30 01:00:00,-49.38461538461537,0.0,-47.48076923076923,0.0,5166.0,0.0
2019-05-30 01:05:00,-49.67272727272727,0.0,-47.43636363636363,0.0,5166.0,0.0
2019-05-30 01:10:00,-49.66666666666667,0.0,-47.470588235294116,0.0,5166.0,0.0
2019-05-30 01:15:00,-49.35185185185185,0.0,-47.40740740740742,0.0,5166.0,0.0
2019-05-30 01:20:00,-49.55555555555555,0.0,-47.4074074074074,0.0,5166.0,0.0
2019-05-30 01:25:00,-49.40384615384614,0.0,-47.51923076923079,0.0,5166.0,0.0
2019-05-30 01:30:00,-49.44444444444445,0.0,-47.500000000000014,0.0,5166.0,0.0
2019-05-30 01:35:00,-49.64705882352941,0.0,-47.47058823529412,0.0,5166.0,0.0
2019-05-30 01:50:00,-49.375,0.0,-47.625,0.0,5166.0,0.0
2019-05-30 01:55:00,-49.472727272727276,0.0,-47.32727272727273,0.0,5166.0,0.0
2019-05-30 02:00:00,-49.56363636363636,0.0,-47.45454545454546,0.0,5166.0,0.0
2019-05-30 02:05:00,-49.588235294117645,0.0,-47.52941176470589,0.0,5166.0,0.0
2019-05-30 02:10:00,-49.648148148148145,0.0,-47.444444444444436,0.0,5166.0,0.0
2019-05-30 02:15:00,-49.47169811320754,0.0,-47.43396226415094,0.0,5166.0,0.0
2019-05-30 02:20:00,-49.45283018867923,0.0,-47.39622641509435,0.0,5166.0,0.0
2019-05-30 02:25:00,-49.48148148148149,0.0,-47.2962962962963,0.0,5166.0,0.0
2019-05-30 02:30:00,-49.351851851851855,0.0,-47.407407407407405,0.0,5166.0,0.0
2019-05-30 02:35:00,-49.39622641509435,0.0,-47.33962264150943,0.0,5166.0,0.0
2019-05-30 02:40:00,-49.444444444444436,0.0,-47.38888888888889,0.0,5166.0,0.0
