,pir_duplicates,pir_messages,env_duplicates,env_messages,pir_delivery_ratio,network_delivery_ratio
2019-06-07 21:45:00+00:00,0,4,0,79,0.06557377049180328,0.8777777777777778
2019-06-07 22:00:00+00:00,0,2,0,78,0.03278688524590164,0.8666666666666667
2019-06-07 22:15:00+00:00,0,2,0,82,0.03278688524590164,0.9111111111111111
2019-06-07 22:30:00+00:00,0,0,0,86,0.0,0.9555555555555556
2019-06-07 22:45:00+00:00,0,0,0,82,0.0,0.9111111111111111
2019-06-07 23:00:00+00:00,0,0,0,81,0.0,0.9
2019-06-07 23:15:00+00:00,0,0,0,83,0.0,0.9222222222222223
2019-06-07 23:30:00+00:00,0,0,0,85,0.0,0.9444444444444444
2019-06-07 23:45:00+00:00,0,0,0,84,0.0,0.9333333333333333
2019-06-08 00:00:00+00:00,0,2,0,87,0.03278688524590164,0.9666666666666667
2019-06-08 00:15:00+00:00,0,0,0,85,0.0,0.9444444444444444
2019-06-08 00:30:00+00:00,0,0,0,80,0.0,0.8888888888888888
2019-06-08 00:45:00+00:00,0,0,0,81,0.0,0.9
2019-06-08 01:00:00+00:00,0,0,0,85,0.0,0.9444444444444444
2019-06-08 01:15:00+00:00,0,2,0,87,0.03278688524590164,0.9666666666666667
2019-06-08 01:30:00+00:00,0,0,0,83,0.0,0.9222222222222223
2019-06-08 01:45:00+00:00,0,0,0,85,0.0,0.9444444444444444
2019-06-08 02:00:00+00:00,0,0,0,85,0.0,0.9444444444444444
2019-06-08 02:15:00+00:00,0,0,0,84,0.0,0.9333333333333333
2019-06-08 02:30:00+00:00,0,0,0,84,0.0,0.9333333333333333
2019-06-08 02:45:00+00:00,0,0,0,81,0.0,0.9
2019-06-08 03:00:00+00:00,0,0,0,81,0.0,0.9
2019-06-08 03:15:00+00:00,0,0,0,81,0.0,0.9
2019-06-08 03:30:00+00:00,0,0,0,83,0.0,0.9222222222222223
2019-06-08 03:45:00+00:00,0,2,0,83,0.03278688524590164,0.9222222222222223
2019-06-08 04:00:00+00:00,0,0,0,84,0.0,0.9333333333333333
2019-06-08 04:15:00+00:00,0,0,0,85,0.0,0.9444444444444444
2019-06-08 04:30:00+00:00,0,0,0,82,0.0,0.9111111111111111
2019-06-08 04:45:00+00:00,0,2,0,85,0.03278688524590164,0.9444444444444444
2019-06-08 05:00:00+00:00,0,0,0,82,0.0,0.9111111111111111
2019-06-08 05:15:00+00:00,0,0,0,85,0.0,0.9444444444444444
2019-06-08 05:30:00+00:00,0,0,0,84,0.0,0.9333333333333333
2019-06-08 05:45:00+00:00,0,2,2,80,0.03278688524590164,0.8888888888888888
2019-06-08 06:00:00+00:00,0,2,0,83,0.03278688524590164,0.9222222222222223
2019-06-08 06:15:00+00:00,0,0,0,82,0.0,0.9111111111111111
2019-06-08 06:30:00+00:00,0,0,0,79,0.0,0.8777777777777778
2019-06-08 06:45:00+00:00,0,0,0,84,0.0,0.9333333333333333
2019-06-08 07:00:00+00:00,0,0,0,82,0.0,0.9111111111111111
2019-06-08 07:15:00+00:00,0,0,0,81,0.0,0.9
2019-06-08 07:30:00+00:00,0,0,0,82,0.0,0.9111111111111111
2019-06-08 07:45:00+00:00,0,0,0,84,0.0,0.9333333333333333
2019-06-08 08:00:00+00:00,0,0,0,81,0.0,0.9
2019-06-08 08:15:00+00:00,0,0,0,86,0.0,0.9555555555555556
2019-06-08 08:30:00+00:00,0,0,0,81,0.0,0.9
2019-06-08 08:45:00+00:00,0,0,0,82,0.0,0.9111111111111111
2019-06-08 09:00:00+00:00,0,0,0,85,0.0,0.9444444444444444
2019-06-08 09:15:00+00:00,0,0,0,85,0.0,0.9444444444444444
2019-06-08 09:30:00+00:00,0,0,0,82,0.0,0.9111111111111111
2019-06-08 09:45:00+00:00,0,0,0,83,0.0,0.9222222222222223
2019-06-08 10:00:00+00:00,0,0,0,82,0.0,0.9111111111111111
2019-06-08 10:15:00+00:00,0,2,0,85,0.03278688524590164,0.9444444444444444
2019-06-08 10:30:00+00:00,0,0,0,85,0.0,0.9444444444444444
2019-06-08 10:45:00+00:00,0,0,0,86,0.0,0.9555555555555556
2019-06-08 11:00:00+00:00,0,0,0,83,0.0,0.9222222222222223
2019-06-08 11:15:00+00:00,0,0,0,87,0.0,0.9666666666666667
2019-06-08 11:30:00+00:00,0,2,0,85,0.03278688524590164,0.9444444444444444
2019-06-08 11:45:00+00:00,0,0,0,83,0.0,0.9222222222222223
2019-06-08 12:00:00+00:00,0,0,0,83,0.0,0.9222222222222223
2019-06-08 12:15:00+00:00,0,0,0,83,0.0,0.9222222222222223
2019-06-08 12:30:00+00:00,0,2,0,80,0.03278688524590164,0.8888888888888888
2019-06-08 12:45:00+00:00,0,0,0,83,0.0,0.9222222222222223
2019-06-08 13:00:00+00:00,0,2,0,85,0.03278688524590164,0.9444444444444444
2019-06-08 13:15:00+00:00,0,0,0,84,0.0,0.9333333333333333
2019-06-08 13:30:00+00:00,0,0,0,84,0.0,0.9333333333333333
2019-06-08 13:45:00+00:00,0,0,0,86,0.0,0.9555555555555556
2019-06-08 14:00:00+00:00,0,0,0,81,0.0,0.9
2019-06-08 14:15:00+00:00,0,2,0,86,0.03278688524590164,0.9555555555555556
2019-06-08 14:30:00+00:00,0,0,0,79,0.0,0.8777777777777778
2019-06-08 14:45:00+00:00,0,0,0,80,0.0,0.8888888888888888
2019-06-08 15:00:00+00:00,0,0,0,84,0.0,0.9333333333333333
2019-06-08 15:15:00+00:00,0,0,0,86,0.0,0.9555555555555556
2019-06-08 15:30:00+00:00,0,0,0,84,0.0,0.9333333333333333
2019-06-08 15:45:00+00:00,0,0,0,81,0.0,0.9
2019-06-08 16:00:00+00:00,0,0,0,82,0.0,0.9111111111111111
2019-06-08 16:15:00+00:00,0,0,0,82,0.0,0.9111111111111111
2019-06-08 16:30:00+00:00,0,0,0,82,0.0,0.9111111111111111
2019-06-08 16:45:00+00:00,0,0,0,82,0.0,0.9111111111111111
2019-06-08 17:00:00+00:00,0,0,0,84,0.0,0.9333333333333333
2019-06-08 17:15:00+00:00,0,2,0,82,0.03278688524590164,0.9111111111111111
2019-06-08 17:30:00+00:00,0,0,0,80,0.0,0.8888888888888888
2019-06-08 17:45:00+00:00,0,0,0,84,0.0,0.9333333333333333
2019-06-08 18:00:00+00:00,0,0,0,85,0.0,0.9444444444444444
2019-06-08 18:15:00+00:00,0,2,0,79,0.03278688524590164,0.8777777777777778
2019-06-08 18:30:00+00:00,0,0,0,78,0.0,0.8666666666666667
2019-06-08 18:45:00+00:00,0,0,0,79,0.0,0.8777777777777778
2019-06-08 19:00:00+00:00,0,0,0,83,0.0,0.9222222222222223
2019-06-08 19:15:00+00:00,0,2,0,80,0.03278688524590164,0.8888888888888888
2019-06-08 19:30:00+00:00,0,2,2,82,0.03278688524590164,0.9111111111111111
2019-06-08 19:45:00+00:00,0,0,0,90,0.0,1.0
2019-06-08 20:00:00+00:00,0,0,0,85,0.0,0.9444444444444444
2019-06-08 20:15:00+00:00,0,0,0,82,0.0,0.9111111111111111
2019-06-08 20:30:00+00:00,0,2,0,87,0.03278688524590164,0.9666666666666667
2019-06-08 20:45:00+00:00,0,0,0,81,0.0,0.9
2019-06-08 21:00:00+00:00,0,1,0,88,0.01639344262295082,0.9777777777777777
2019-06-08 21:15:00+00:00,0,0,0,85,0.0,0.9444444444444444
2019-06-08 21:30:00+00:00,0,0,0,83,0.0,0.9222222222222223
2019-06-08 21:45:00+00:00,0,0,1,83,0.0,0.9222222222222223
2019-06-08 22:00:00+00:00,0,4,1,83,0.06557377049180328,0.9222222222222223
2019-06-08 22:15:00+00:00,0,0,0,83,0.0,0.9222222222222223
2019-06-08 22:30:00+00:00,0,0,0,83,0.0,0.9222222222222223
2019-06-08 22:45:00+00:00,0,0,0,87,0.0,0.9666666666666667
2019-06-08 23:00:00+00:00,0,0,0,85,0.0,0.9444444444444444
2019-06-08 23:15:00+00:00,0,0,0,83,0.0,0.9222222222222223
2019-06-08 23:30:00+00:00,0,0,0,84,0.0,0.9333333333333333
2019-06-08 23:45:00+00:00,0,0,0,82,0.0,0.9111111111111111
2019-06-09 00:00:00+00:00,0,0,0,83,0.0,0.9222222222222223
2019-06-09 00:15:00+00:00,0,2,0,80,0.03278688524590164,0.8888888888888888
2019-06-09 00:30:00+00:00,0,0,0,82,0.0,0.9111111111111111
2019-06-09 00:45:00+00:00,0,0,0,84,0.0,0.9333333333333333
2019-06-09 01:00:00+00:00,0,0,0,84,0.0,0.9333333333333333
2019-06-09 01:15:00+00:00,0,0,0,85,0.0,0.9444444444444444
2019-06-09 01:30:00+00:00,0,2,0,85,0.03278688524590164,0.9444444444444444
2019-06-09 01:45:00+00:00,0,0,0,87,0.0,0.9666666666666667
2019-06-09 02:00:00+00:00,0,0,0,86,0.0,0.9555555555555556
2019-06-09 02:15:00+00:00,0,0,0,83,0.0,0.9222222222222223
2019-06-09 02:30:00+00:00,0,2,2,84,0.03278688524590164,0.9333333333333333
2019-06-09 02:45:00+00:00,0,0,0,82,0.0,0.9111111111111111
2019-06-09 03:00:00+00:00,0,0,0,84,0.0,0.9333333333333333
2019-06-09 03:15:00+00:00,0,0,0,81,0.0,0.9
2019-06-09 03:30:00+00:00,0,2,0,84,0.03278688524590164,0.9333333333333333
2019-06-09 03:45:00+00:00,0,0,0,82,0.0,0.9111111111111111
2019-06-09 04:00:00+00:00,0,0,0,85,0.0,0.9444444444444444
2019-06-09 04:15:00+00:00,0,0,0,85,0.0,0.9444444444444444
2019-06-09 04:30:00+00:00,0,0,0,80,0.0,0.8888888888888888
2019-06-09 04:45:00+00:00,0,2,2,79,0.03278688524590164,0.8777777777777778
2019-06-09 05:00:00+00:00,0,0,0,85,0.0,0.9444444444444444
2019-06-09 05:15:00+00:00,0,0,0,81,0.0,0.9
2019-06-09 05:30:00+00:00,0,2,0,82,0.03278688524590164,0.9111111111111111
2019-06-09 05:45:00+00:00,0,0,0,82,0.0,0.9111111111111111
2019-06-09 06:00:00+00:00,0,0,0,85,0.0,0.9444444444444444
2019-06-09 06:15:00+00:00,0,0,0,84,0.0,0.9333333333333333
2019-06-09 06:30:00+00:00,0,0,0,82,0.0,0.9111111111111111
2019-06-09 06:45:00+00:00,0,0,0,83,0.0,0.9222222222222223
2019-06-09 07:00:00+00:00,0,2,1,83,0.03278688524590164,0.9222222222222223
2019-06-09 07:15:00+00:00,0,0,0,83,0.0,0.9222222222222223
2019-06-09 07:30:00+00:00,0,0,0,85,0.0,0.9444444444444444
2019-06-09 07:45:00+00:00,0,0,0,84,0.0,0.9333333333333333
2019-06-09 08:00:00+00:00,0,0,0,80,0.0,0.8888888888888888
2019-06-09 08:15:00+00:00,0,0,0,84,0.0,0.9333333333333333
2019-06-09 08:30:00+00:00,0,0,0,84,0.0,0.9333333333333333
2019-06-09 08:45:00+00:00,0,0,0,83,0.0,0.9222222222222223
2019-06-09 09:00:00+00:00,0,0,0,84,0.0,0.9333333333333333
2019-06-09 09:15:00+00:00,0,4,0,81,0.06557377049180328,0.9
2019-06-09 09:30:00+00:00,0,0,0,82,0.0,0.9111111111111111
2019-06-09 09:45:00+00:00,0,2,0,82,0.03278688524590164,0.9111111111111111
2019-06-09 10:00:00+00:00,0,0,0,83,0.0,0.9222222222222223
2019-06-09 10:15:00+00:00,0,0,0,82,0.0,0.9111111111111111
2019-06-09 10:30:00+00:00,0,0,0,82,0.0,0.9111111111111111
2019-06-09 10:45:00+00:00,0,0,0,84,0.0,0.9333333333333333
2019-06-09 11:00:00+00:00,0,0,0,81,0.0,0.9
2019-06-09 11:15:00+00:00,0,0,0,85,0.0,0.9444444444444444
2019-06-09 11:30:00+00:00,0,2,0,82,0.03278688524590164,0.9111111111111111
2019-06-09 11:45:00+00:00,0,0,0,80,0.0,0.8888888888888888
2019-06-09 12:00:00+00:00,0,0,0,85,0.0,0.9444444444444444
2019-06-09 12:15:00+00:00,0,0,0,83,0.0,0.9222222222222223
2019-06-09 12:30:00+00:00,0,0,0,87,0.0,0.9666666666666667
2019-06-09 12:45:00+00:00,0,0,0,77,0.0,0.8555555555555555
2019-06-09 13:00:00+00:00,0,0,0,80,0.0,0.8888888888888888
2019-06-09 13:15:00+00:00,0,0,0,83,0.0,0.9222222222222223
2019-06-09 13:30:00+00:00,0,0,0,82,0.0,0.9111111111111111
2019-06-09 13:45:00+00:00,0,8,0,83,0.13114754098360656,0.9222222222222223
2019-06-09 14:00:00+00:00,0,2,0,84,0.03278688524590164,0.9333333333333333
2019-06-09 14:15:00+00:00,0,0,0,85,0.0,0.9444444444444444
2019-06-09 14:30:00+00:00,0,0,0,86,0.0,0.9555555555555556
2019-06-09 14:45:00+00:00,0,0,0,84,0.0,0.9333333333333333
2019-06-09 15:00:00+00:00,0,0,1,85,0.0,0.9444444444444444
2019-06-09 15:15:00+00:00,0,0,0,83,0.0,0.9222222222222223
2019-06-09 15:30:00+00:00,0,0,0,86,0.0,0.9555555555555556
2019-06-09 15:45:00+00:00,0,2,0,84,0.03278688524590164,0.9333333333333333
2019-06-09 16:00:00+00:00,0,0,0,84,0.0,0.9333333333333333
2019-06-09 16:15:00+00:00,0,3,0,81,0.04918032786885246,0.9
2019-06-09 16:30:00+00:00,0,0,0,78,0.0,0.8666666666666667
2019-06-09 16:45:00+00:00,0,0,0,84,0.0,0.9333333333333333
2019-06-09 17:00:00+00:00,0,0,0,83,0.0,0.9222222222222223
2019-06-09 17:15:00+00:00,0,0,0,78,0.0,0.8666666666666667
2019-06-09 17:30:00+00:00,0,0,0,83,0.0,0.9222222222222223
2019-06-09 17:45:00+00:00,0,2,0,83,0.03278688524590164,0.9222222222222223
2019-06-09 18:00:00+00:00,0,0,0,83,0.0,0.9222222222222223
2019-06-09 18:15:00+00:00,0,0,0,82,0.0,0.9111111111111111
2019-06-09 18:30:00+00:00,0,2,1,86,0.03278688524590164,0.9555555555555556
2019-06-09 18:45:00+00:00,0,0,0,83,0.0,0.9222222222222223
2019-06-09 19:00:00+00:00,0,0,0,85,0.0,0.9444444444444444
2019-06-09 19:15:00+00:00,0,0,0,82,0.0,0.9111111111111111
2019-06-09 19:30:00+00:00,0,0,0,86,0.0,0.9555555555555556
2019-06-09 19:45:00+00:00,0,0,0,85,0.0,0.9444444444444444
2019-06-09 20:00:00+00:00,0,0,0,84,0.0,0.9333333333333333
2019-06-09 20:15:00+00:00,0,0,0,83,0.0,0.9222222222222223
2019-06-09 20:30:00+00:00,0,0,0,83,0.0,0.9222222222222223
2019-06-09 20:45:00+00:00,0,0,0,84,0.0,0.9333333333333333
2019-06-09 21:00:00+00:00,0,0,0,82,0.0,0.9111111111111111
2019-06-09 21:15:00+00:00,0,0,0,85,0.0,0.9444444444444444
2019-06-09 21:30:00+00:00,0,2,0,81,0.03278688524590164,0.9
2019-06-09 21:45:00+00:00,0,0,0,84,0.0,0.9333333333333333
2019-06-09 22:00:00+00:00,0,0,0,80,0.0,0.8888888888888888
2019-06-09 22:15:00+00:00,0,0,0,83,0.0,0.9222222222222223
2019-06-09 22:30:00+00:00,0,0,0,87,0.0,0.9666666666666667
2019-06-09 22:45:00+00:00,0,2,1,85,0.03278688524590164,0.9444444444444444
2019-06-09 23:00:00+00:00,0,0,0,83,0.0,0.9222222222222223
2019-06-09 23:15:00+00:00,0,2,2,85,0.03278688524590164,0.9444444444444444
2019-06-09 23:30:00+00:00,0,0,0,83,0.0,0.9222222222222223
2019-06-09 23:45:00+00:00,0,0,0,84,0.0,0.9333333333333333
2019-06-10 00:00:00+00:00,0,0,0,82,0.0,0.9111111111111111
2019-06-10 00:15:00+00:00,0,0,0,82,0.0,0.9111111111111111
2019-06-10 00:30:00+00:00,0,0,0,87,0.0,0.9666666666666667
2019-06-10 00:45:00+00:00,0,0,0,85,0.0,0.9444444444444444
2019-06-10 01:00:00+00:00,0,2,0,82,0.03278688524590164,0.9111111111111111
2019-06-10 01:15:00+00:00,0,1,0,86,0.01639344262295082,0.9555555555555556
2019-06-10 01:30:00+00:00,0,2,1,82,0.03278688524590164,0.9111111111111111
2019-06-10 01:45:00+00:00,0,0,0,82,0.0,0.9111111111111111
2019-06-10 02:00:00+00:00,0,0,0,84,0.0,0.9333333333333333
2019-06-10 02:15:00+00:00,0,0,0,83,0.0,0.9222222222222223
2019-06-10 02:30:00+00:00,0,0,0,82,0.0,0.9111111111111111
2019-06-10 02:45:00+00:00,0,0,0,80,0.0,0.8888888888888888
2019-06-10 03:00:00+00:00,0,2,0,86,0.03278688524590164,0.9555555555555556
2019-06-10 03:15:00+00:00,0,0,0,85,0.0,0.9444444444444444
2019-06-10 03:30:00+00:00,0,2,0,83,0.03278688524590164,0.9222222222222223
2019-06-10 03:45:00+00:00,0,2,3,80,0.03278688524590164,0.8888888888888888
2019-06-10 04:00:00+00:00,0,0,0,83,0.0,0.9222222222222223
2019-06-10 04:15:00+00:00,0,0,0,88,0.0,0.9777777777777777
2019-06-10 04:30:00+00:00,0,0,0,84,0.0,0.9333333333333333
2019-06-10 04:45:00+00:00,0,4,0,85,0.06557377049180328,0.9444444444444444
2019-06-10 05:00:00+00:00,0,0,0,86,0.0,0.9555555555555556
2019-06-10 05:15:00+00:00,0,1,0,77,0.01639344262295082,0.8555555555555555
2019-06-10 05:30:00+00:00,0,19,3,88,0.3114754098360656,0.9777777777777777
2019-06-10 05:45:00+00:00,0,5,0,82,0.08196721311475409,0.9111111111111111
2019-06-10 06:00:00+00:00,0,4,0,87,0.06557377049180328,0.9666666666666667
2019-06-10 06:15:00+00:00,0,11,0,80,0.18032786885245902,0.8888888888888888
2019-06-10 06:30:00+00:00,0,7,0,85,0.11475409836065574,0.9444444444444444
2019-06-10 06:45:00+00:00,0,7,0,86,0.11475409836065574,0.9555555555555556
2019-06-10 07:00:00+00:00,0,0,0,84,0.0,0.9333333333333333
2019-06-10 07:15:00+00:00,0,10,1,84,0.16393442622950818,0.9333333333333333
2019-06-10 07:30:00+00:00,0,12,0,78,0.19672131147540983,0.8666666666666667
2019-06-10 07:45:00+00:00,0,3,0,75,0.04918032786885246,0.8333333333333334
2019-06-10 08:00:00+00:00,0,36,0,73,0.5901639344262295,0.8111111111111111
2019-06-10 08:15:00+00:00,0,37,0,70,0.6065573770491803,0.7777777777777778
2019-06-10 08:30:00+00:00,0,34,0,73,0.5573770491803278,0.8111111111111111
2019-06-10 08:45:00+00:00,0,17,0,81,0.2786885245901639,0.9
2019-06-10 09:00:00+00:00,0,40,1,81,0.6557377049180327,0.9
2019-06-10 09:15:00+00:00,0,61,0,80,1.0,0.8888888888888888
2019-06-10 09:30:00+00:00,0,36,0,81,0.5901639344262295,0.9
2019-06-10 09:45:00+00:00,0,7,0,87,0.11475409836065574,0.9666666666666667
2019-06-10 10:00:00+00:00,0,11,0,80,0.18032786885245902,0.8888888888888888
2019-06-10 10:15:00+00:00,0,11,0,78,0.18032786885245902,0.8666666666666667
2019-06-10 10:30:00+00:00,0,5,0,83,0.08196721311475409,0.9222222222222223
2019-06-10 10:45:00+00:00,0,1,0,84,0.01639344262295082,0.9333333333333333
2019-06-10 11:00:00+00:00,0,2,0,83,0.03278688524590164,0.9222222222222223
2019-06-10 11:15:00+00:00,0,4,0,86,0.06557377049180328,0.9555555555555556
2019-06-10 11:30:00+00:00,0,0,0,87,0.0,0.9666666666666667
2019-06-10 11:45:00+00:00,0,0,0,85,0.0,0.9444444444444444
2019-06-10 12:00:00+00:00,0,0,0,82,0.0,0.9111111111111111
2019-06-10 12:15:00+00:00,0,7,0,86,0.11475409836065574,0.9555555555555556
2019-06-10 12:30:00+00:00,0,0,0,85,0.0,0.9444444444444444
2019-06-10 12:45:00+00:00,0,0,0,81,0.0,0.9
2019-06-10 13:00:00+00:00,0,2,2,84,0.03278688524590164,0.9333333333333333
2019-06-10 13:15:00+00:00,0,1,1,83,0.01639344262295082,0.9222222222222223
2019-06-10 13:30:00+00:00,0,0,0,87,0.0,0.9666666666666667
2019-06-10 13:45:00+00:00,0,0,0,85,0.0,0.9444444444444444
2019-06-10 14:00:00+00:00,0,0,0,82,0.0,0.9111111111111111
2019-06-10 14:15:00+00:00,0,0,0,86,0.0,0.9555555555555556
2019-06-10 14:30:00+00:00,0,0,0,84,0.0,0.9333333333333333
2019-06-10 14:45:00+00:00,0,0,0,86,0.0,0.9555555555555556
2019-06-10 15:00:00+00:00,0,0,0,83,0.0,0.9222222222222223
2019-06-10 15:15:00+00:00,0,2,0,80,0.03278688524590164,0.8888888888888888
2019-06-10 15:30:00+00:00,0,0,0,85,0.0,0.9444444444444444
2019-06-10 15:45:00+00:00,0,0,0,85,0.0,0.9444444444444444
2019-06-10 16:00:00+00:00,0,0,0,81,0.0,0.9
2019-06-10 16:15:00+00:00,0,0,0,85,0.0,0.9444444444444444
2019-06-10 16:30:00+00:00,0,0,0,83,0.0,0.9222222222222223
2019-06-10 16:45:00+00:00,0,0,0,81,0.0,0.9
2019-06-10 17:00:00+00:00,0,0,0,86,0.0,0.9555555555555556
2019-06-10 17:15:00+00:00,0,0,0,87,0.0,0.9666666666666667
2019-06-10 17:30:00+00:00,0,1,0,82,0.01639344262295082,0.9111111111111111
2019-06-10 17:45:00+00:00,0,6,3,81,0.09836065573770492,0.9
2019-06-10 18:00:00+00:00,0,2,0,85,0.03278688524590164,0.9444444444444444
2019-06-10 18:15:00+00:00,0,0,1,82,0.0,0.9111111111111111
2019-06-10 18:30:00+00:00,0,4,0,85,0.06557377049180328,0.9444444444444444
2019-06-10 18:45:00+00:00,0,0,0,82,0.0,0.9111111111111111
2019-06-10 19:00:00+00:00,0,0,0,81,0.0,0.9
2019-06-10 19:15:00+00:00,0,0,0,85,0.0,0.9444444444444444
2019-06-10 19:30:00+00:00,0,0,0,82,0.0,0.9111111111111111
2019-06-10 19:45:00+00:00,0,0,0,78,0.0,0.8666666666666667
2019-06-10 20:00:00+00:00,0,0,0,82,0.0,0.9111111111111111
2019-06-10 20:15:00+00:00,0,0,0,83,0.0,0.9222222222222223
2019-06-10 20:30:00+00:00,0,0,0,85,0.0,0.9444444444444444
2019-06-10 20:45:00+00:00,0,0,0,80,0.0,0.8888888888888888
2019-06-10 21:00:00+00:00,0,2,0,82,0.03278688524590164,0.9111111111111111
2019-06-10 21:15:00+00:00,0,0,0,82,0.0,0.9111111111111111
2019-06-10 21:30:00+00:00,0,0,0,85,0.0,0.9444444444444444
2019-06-10 21:45:00+00:00,0,0,0,83,0.0,0.9222222222222223
2019-06-10 22:00:00+00:00,0,0,0,79,0.0,0.8777777777777778
2019-06-10 22:15:00+00:00,0,4,1,82,0.06557377049180328,0.9111111111111111
2019-06-10 22:30:00+00:00,0,2,0,83,0.03278688524590164,0.9222222222222223
2019-06-10 22:45:00+00:00,0,0,0,84,0.0,0.9333333333333333
2019-06-10 23:00:00+00:00,0,0,0,84,0.0,0.9333333333333333
2019-06-10 23:15:00+00:00,0,0,0,80,0.0,0.8888888888888888
2019-06-10 23:30:00+00:00,0,0,0,82,0.0,0.9111111111111111
2019-06-10 23:45:00+00:00,0,0,0,87,0.0,0.9666666666666667
2019-06-11 00:00:00+00:00,0,0,0,84,0.0,0.9333333333333333
2019-06-11 00:15:00+00:00,0,1,3,85,0.01639344262295082,0.9444444444444444
2019-06-11 00:30:00+00:00,0,0,0,87,0.0,0.9666666666666667
2019-06-11 00:45:00+00:00,0,0,1,84,0.0,0.9333333333333333
2019-06-11 01:00:00+00:00,0,0,0,85,0.0,0.9444444444444444
2019-06-11 01:15:00+00:00,0,0,0,82,0.0,0.9111111111111111
2019-06-11 01:30:00+00:00,0,0,0,82,0.0,0.9111111111111111
2019-06-11 01:45:00+00:00,0,0,0,83,0.0,0.9222222222222223
2019-06-11 02:00:00+00:00,0,0,0,83,0.0,0.9222222222222223
2019-06-11 02:15:00+00:00,0,0,0,82,0.0,0.9111111111111111
2019-06-11 02:30:00+00:00,0,1,0,81,0.01639344262295082,0.9
2019-06-11 02:45:00+00:00,0,0,0,83,0.0,0.9222222222222223
