,pir_duplicates,pir_messages,env_duplicates,env_messages,pir_delivery_ratio,network_delivery_ratio
2019-06-07 20:15:00+00:00,0,0,0,15,0.0,0.16666666666666666
2019-06-07 20:30:00+00:00,0,0,0,24,0.0,0.26666666666666666
2019-06-07 20:45:00+00:00,0,0,0,19,0.0,0.2111111111111111
2019-06-07 21:00:00+00:00,0,0,0,17,0.0,0.18888888888888888
2019-06-07 21:15:00+00:00,0,0,0,22,0.0,0.24444444444444444
2019-06-07 21:30:00+00:00,0,0,0,22,0.0,0.24444444444444444
2019-06-07 21:45:00+00:00,0,0,0,19,0.0,0.2111111111111111
2019-06-07 22:00:00+00:00,0,0,0,16,0.0,0.17777777777777778
2019-06-07 22:15:00+00:00,0,0,0,17,0.0,0.18888888888888888
2019-06-07 22:30:00+00:00,0,0,0,19,0.0,0.2111111111111111
2019-06-07 22:45:00+00:00,0,0,0,20,0.0,0.2222222222222222
2019-06-07 23:00:00+00:00,0,0,0,21,0.0,0.23333333333333334
2019-06-07 23:15:00+00:00,0,0,0,15,0.0,0.16666666666666666
2019-06-07 23:30:00+00:00,0,0,0,16,0.0,0.17777777777777778
2019-06-07 23:45:00+00:00,0,0,0,14,0.0,0.15555555555555556
2019-06-08 00:00:00+00:00,0,0,0,13,0.0,0.14444444444444443
2019-06-08 00:15:00+00:00,0,0,0,14,0.0,0.15555555555555556
2019-06-08 00:30:00+00:00,0,0,0,17,0.0,0.18888888888888888
2019-06-08 00:45:00+00:00,0,0,0,18,0.0,0.2
2019-06-08 01:00:00+00:00,0,0,0,14,0.0,0.15555555555555556
2019-06-08 01:15:00+00:00,0,0,0,16,0.0,0.17777777777777778
2019-06-08 01:30:00+00:00,0,0,0,17,0.0,0.18888888888888888
2019-06-08 01:45:00+00:00,0,0,0,19,0.0,0.2111111111111111
2019-06-08 02:00:00+00:00,0,0,0,16,0.0,0.17777777777777778
2019-06-08 02:15:00+00:00,0,0,0,10,0.0,0.1111111111111111
2019-06-08 02:30:00+00:00,0,0,0,28,0.0,0.3111111111111111
2019-06-08 02:45:00+00:00,0,0,0,10,0.0,0.1111111111111111
2019-06-08 03:00:00+00:00,0,0,0,15,0.0,0.16666666666666666
2019-06-08 03:15:00+00:00,0,0,0,22,0.0,0.24444444444444444
2019-06-08 03:30:00+00:00,0,0,0,11,0.0,0.12222222222222222
2019-06-08 03:45:00+00:00,0,0,0,15,0.0,0.16666666666666666
2019-06-08 04:00:00+00:00,0,0,0,21,0.0,0.23333333333333334
2019-06-08 04:15:00+00:00,0,0,0,19,0.0,0.2111111111111111
2019-06-08 04:30:00+00:00,0,0,0,13,0.0,0.14444444444444443
2019-06-08 04:45:00+00:00,0,0,0,25,0.0,0.2777777777777778
2019-06-08 05:00:00+00:00,0,0,0,22,0.0,0.24444444444444444
2019-06-08 05:15:00+00:00,0,0,0,25,0.0,0.2777777777777778
2019-06-08 05:30:00+00:00,0,0,0,12,0.0,0.13333333333333333
2019-06-08 05:45:00+00:00,0,0,0,15,0.0,0.16666666666666666
2019-06-08 06:00:00+00:00,0,0,0,14,0.0,0.15555555555555556
2019-06-08 06:15:00+00:00,0,0,0,9,0.0,0.1
2019-06-08 06:30:00+00:00,0,0,0,13,0.0,0.14444444444444443
2019-06-08 06:45:00+00:00,0,0,0,18,0.0,0.2
2019-06-08 07:00:00+00:00,0,0,0,9,0.0,0.1
2019-06-08 07:15:00+00:00,0,0,0,20,0.0,0.2222222222222222
2019-06-08 07:30:00+00:00,0,0,0,19,0.0,0.2111111111111111
2019-06-08 07:45:00+00:00,0,0,0,27,0.0,0.3
2019-06-08 08:00:00+00:00,0,0,0,25,0.0,0.2777777777777778
2019-06-08 08:15:00+00:00,0,0,0,20,0.0,0.2222222222222222
2019-06-08 08:30:00+00:00,0,0,0,27,0.0,0.3
2019-06-08 08:45:00+00:00,0,0,0,24,0.0,0.26666666666666666
2019-06-08 09:00:00+00:00,0,0,0,15,0.0,0.16666666666666666
2019-06-08 09:15:00+00:00,0,0,0,21,0.0,0.23333333333333334
2019-06-08 09:30:00+00:00,0,0,0,20,0.0,0.2222222222222222
2019-06-08 09:45:00+00:00,0,0,0,14,0.0,0.15555555555555556
2019-06-08 10:00:00+00:00,0,0,0,20,0.0,0.2222222222222222
2019-06-08 10:15:00+00:00,0,0,0,19,0.0,0.2111111111111111
2019-06-08 10:30:00+00:00,0,0,0,19,0.0,0.2111111111111111
2019-06-08 10:45:00+00:00,0,0,0,22,0.0,0.24444444444444444
2019-06-08 11:00:00+00:00,0,0,0,12,0.0,0.13333333333333333
2019-06-08 11:15:00+00:00,0,0,0,19,0.0,0.2111111111111111
2019-06-08 11:30:00+00:00,0,0,0,12,0.0,0.13333333333333333
2019-06-08 11:45:00+00:00,0,0,0,12,0.0,0.13333333333333333
2019-06-08 12:00:00+00:00,0,0,0,13,0.0,0.14444444444444443
2019-06-08 12:15:00+00:00,0,0,0,25,0.0,0.2777777777777778
2019-06-08 12:30:00+00:00,0,0,0,27,0.0,0.3
2019-06-08 12:45:00+00:00,0,0,0,21,0.0,0.23333333333333334
2019-06-08 13:00:00+00:00,0,0,0,14,0.0,0.15555555555555556
2019-06-08 13:15:00+00:00,0,0,0,20,0.0,0.2222222222222222
2019-06-08 13:30:00+00:00,0,0,0,16,0.0,0.17777777777777778
2019-06-08 13:45:00+00:00,0,0,0,16,0.0,0.17777777777777778
2019-06-08 14:00:00+00:00,0,0,0,18,0.0,0.2
2019-06-08 14:15:00+00:00,0,0,0,24,0.0,0.26666666666666666
2019-06-08 14:30:00+00:00,0,0,0,14,0.0,0.15555555555555556
2019-06-08 14:45:00+00:00,0,0,0,21,0.0,0.23333333333333334
2019-06-08 15:00:00+00:00,0,0,0,16,0.0,0.17777777777777778
2019-06-08 15:15:00+00:00,0,0,0,13,0.0,0.14444444444444443
2019-06-08 15:30:00+00:00,0,0,0,17,0.0,0.18888888888888888
2019-06-08 15:45:00+00:00,0,0,0,15,0.0,0.16666666666666666
2019-06-08 16:00:00+00:00,0,0,0,18,0.0,0.2
2019-06-08 16:15:00+00:00,0,0,0,18,0.0,0.2
2019-06-08 16:30:00+00:00,0,0,0,27,0.0,0.3
2019-06-08 16:45:00+00:00,0,0,0,15,0.0,0.16666666666666666
2019-06-08 17:00:00+00:00,0,0,0,17,0.0,0.18888888888888888
2019-06-08 17:15:00+00:00,0,0,0,17,0.0,0.18888888888888888
2019-06-08 17:30:00+00:00,0,0,0,23,0.0,0.25555555555555554
2019-06-08 17:45:00+00:00,0,0,0,19,0.0,0.2111111111111111
2019-06-08 18:00:00+00:00,0,0,0,21,0.0,0.23333333333333334
2019-06-08 18:15:00+00:00,0,0,0,24,0.0,0.26666666666666666
2019-06-08 18:30:00+00:00,0,0,0,17,0.0,0.18888888888888888
2019-06-08 18:45:00+00:00,0,0,0,13,0.0,0.14444444444444443
2019-06-08 19:00:00+00:00,0,0,0,28,0.0,0.3111111111111111
2019-06-08 19:15:00+00:00,0,0,0,14,0.0,0.15555555555555556
2019-06-08 19:30:00+00:00,0,0,0,18,0.0,0.2
2019-06-08 19:45:00+00:00,0,0,0,18,0.0,0.2
2019-06-08 20:00:00+00:00,0,0,0,20,0.0,0.2222222222222222
2019-06-08 20:15:00+00:00,0,0,0,15,0.0,0.16666666666666666
2019-06-08 20:30:00+00:00,0,0,3,18,0.0,0.2
2019-06-08 20:45:00+00:00,0,0,0,16,0.0,0.17777777777777778
2019-06-08 21:00:00+00:00,0,0,0,16,0.0,0.17777777777777778
2019-06-08 21:15:00+00:00,0,0,0,16,0.0,0.17777777777777778
2019-06-08 21:30:00+00:00,0,0,0,13,0.0,0.14444444444444443
2019-06-08 21:45:00+00:00,0,0,0,17,0.0,0.18888888888888888
2019-06-08 22:00:00+00:00,0,0,0,13,0.0,0.14444444444444443
2019-06-08 22:15:00+00:00,0,0,0,13,0.0,0.14444444444444443
2019-06-08 22:30:00+00:00,0,0,0,15,0.0,0.16666666666666666
2019-06-08 22:45:00+00:00,0,0,0,23,0.0,0.25555555555555554
2019-06-08 23:00:00+00:00,0,0,0,18,0.0,0.2
2019-06-08 23:15:00+00:00,0,0,0,22,0.0,0.24444444444444444
2019-06-08 23:30:00+00:00,0,0,0,16,0.0,0.17777777777777778
2019-06-08 23:45:00+00:00,0,0,0,16,0.0,0.17777777777777778
2019-06-09 00:00:00+00:00,0,0,0,21,0.0,0.23333333333333334
2019-06-09 00:15:00+00:00,0,0,0,17,0.0,0.18888888888888888
2019-06-09 00:30:00+00:00,0,0,0,23,0.0,0.25555555555555554
2019-06-09 00:45:00+00:00,0,0,0,19,0.0,0.2111111111111111
2019-06-09 01:00:00+00:00,0,0,0,20,0.0,0.2222222222222222
2019-06-09 01:15:00+00:00,0,0,0,21,0.0,0.23333333333333334
2019-06-09 01:30:00+00:00,0,0,0,20,0.0,0.2222222222222222
2019-06-09 01:45:00+00:00,0,0,0,19,0.0,0.2111111111111111
2019-06-09 02:00:00+00:00,0,0,0,25,0.0,0.2777777777777778
2019-06-09 02:15:00+00:00,0,0,0,18,0.0,0.2
2019-06-09 02:30:00+00:00,0,0,0,16,0.0,0.17777777777777778
2019-06-09 02:45:00+00:00,0,0,0,19,0.0,0.2111111111111111
2019-06-09 03:00:00+00:00,0,0,0,22,0.0,0.24444444444444444
2019-06-09 03:15:00+00:00,0,0,0,20,0.0,0.2222222222222222
2019-06-09 03:30:00+00:00,0,0,0,18,0.0,0.2
2019-06-09 03:45:00+00:00,0,0,0,24,0.0,0.26666666666666666
2019-06-09 04:00:00+00:00,0,0,0,16,0.0,0.17777777777777778
2019-06-09 04:15:00+00:00,0,0,0,18,0.0,0.2
2019-06-09 04:30:00+00:00,0,0,0,19,0.0,0.2111111111111111
2019-06-09 04:45:00+00:00,0,0,0,24,0.0,0.26666666666666666
2019-06-09 05:00:00+00:00,0,0,0,22,0.0,0.24444444444444444
2019-06-09 05:15:00+00:00,0,0,0,29,0.0,0.32222222222222224
2019-06-09 05:30:00+00:00,0,0,0,21,0.0,0.23333333333333334
2019-06-09 05:45:00+00:00,0,0,0,21,0.0,0.23333333333333334
2019-06-09 06:00:00+00:00,0,0,0,24,0.0,0.26666666666666666
2019-06-09 06:15:00+00:00,0,0,0,22,0.0,0.24444444444444444
2019-06-09 06:30:00+00:00,0,0,0,23,0.0,0.25555555555555554
2019-06-09 06:45:00+00:00,0,0,0,16,0.0,0.17777777777777778
2019-06-09 07:00:00+00:00,0,0,0,22,0.0,0.24444444444444444
2019-06-09 07:15:00+00:00,0,0,0,16,0.0,0.17777777777777778
2019-06-09 07:30:00+00:00,0,0,0,15,0.0,0.16666666666666666
2019-06-09 07:45:00+00:00,0,0,0,14,0.0,0.15555555555555556
2019-06-09 08:00:00+00:00,0,0,0,27,0.0,0.3
2019-06-09 08:15:00+00:00,0,0,0,27,0.0,0.3
2019-06-09 08:30:00+00:00,0,0,0,21,0.0,0.23333333333333334
2019-06-09 08:45:00+00:00,0,0,0,23,0.0,0.25555555555555554
2019-06-09 09:00:00+00:00,0,0,0,18,0.0,0.2
2019-06-09 09:15:00+00:00,0,0,0,15,0.0,0.16666666666666666
2019-06-09 09:30:00+00:00,0,0,0,19,0.0,0.2111111111111111
2019-06-09 09:45:00+00:00,0,0,0,16,0.0,0.17777777777777778
2019-06-09 10:00:00+00:00,0,0,0,25,0.0,0.2777777777777778
2019-06-09 10:15:00+00:00,0,0,0,25,0.0,0.2777777777777778
2019-06-09 10:30:00+00:00,0,0,0,15,0.0,0.16666666666666666
2019-06-09 10:45:00+00:00,0,0,0,20,0.0,0.2222222222222222
2019-06-09 11:00:00+00:00,0,0,0,14,0.0,0.15555555555555556
2019-06-09 11:15:00+00:00,0,0,0,15,0.0,0.16666666666666666
2019-06-09 11:30:00+00:00,0,0,0,18,0.0,0.2
2019-06-09 11:45:00+00:00,0,0,0,28,0.0,0.3111111111111111
2019-06-09 12:00:00+00:00,0,0,0,25,0.0,0.2777777777777778
2019-06-09 12:15:00+00:00,0,0,0,21,0.0,0.23333333333333334
2019-06-09 12:30:00+00:00,0,0,0,22,0.0,0.24444444444444444
2019-06-09 12:45:00+00:00,0,0,0,28,0.0,0.3111111111111111
2019-06-09 13:00:00+00:00,0,0,0,21,0.0,0.23333333333333334
2019-06-09 13:15:00+00:00,0,0,0,16,0.0,0.17777777777777778
2019-06-09 13:30:00+00:00,0,0,0,19,0.0,0.2111111111111111
2019-06-09 13:45:00+00:00,0,0,0,18,0.0,0.2
2019-06-09 14:00:00+00:00,0,0,0,22,0.0,0.24444444444444444
2019-06-09 14:15:00+00:00,0,0,0,17,0.0,0.18888888888888888
2019-06-09 14:30:00+00:00,0,0,0,13,0.0,0.14444444444444443
2019-06-09 14:45:00+00:00,0,0,0,22,0.0,0.24444444444444444
2019-06-09 15:00:00+00:00,0,0,0,20,0.0,0.2222222222222222
2019-06-09 15:15:00+00:00,0,0,0,16,0.0,0.17777777777777778
2019-06-09 15:30:00+00:00,0,0,0,19,0.0,0.2111111111111111
2019-06-09 15:45:00+00:00,0,0,0,21,0.0,0.23333333333333334
2019-06-09 16:00:00+00:00,0,0,0,21,0.0,0.23333333333333334
2019-06-09 16:15:00+00:00,0,0,0,17,0.0,0.18888888888888888
2019-06-09 16:30:00+00:00,0,0,0,26,0.0,0.28888888888888886
2019-06-09 16:45:00+00:00,0,0,0,20,0.0,0.2222222222222222
2019-06-09 17:00:00+00:00,0,0,0,16,0.0,0.17777777777777778
2019-06-09 17:15:00+00:00,0,0,0,19,0.0,0.2111111111111111
2019-06-09 17:30:00+00:00,0,0,0,17,0.0,0.18888888888888888
2019-06-09 17:45:00+00:00,0,0,0,15,0.0,0.16666666666666666
2019-06-09 18:00:00+00:00,0,0,0,19,0.0,0.2111111111111111
2019-06-09 18:15:00+00:00,0,0,0,21,0.0,0.23333333333333334
2019-06-09 18:30:00+00:00,0,0,0,17,0.0,0.18888888888888888
2019-06-09 18:45:00+00:00,0,0,0,14,0.0,0.15555555555555556
2019-06-09 19:00:00+00:00,0,0,0,17,0.0,0.18888888888888888
2019-06-09 19:15:00+00:00,0,0,0,12,0.0,0.13333333333333333
2019-06-09 19:30:00+00:00,0,0,0,16,0.0,0.17777777777777778
2019-06-09 19:45:00+00:00,0,0,0,8,0.0,0.08888888888888889
2019-06-09 20:00:00+00:00,0,0,0,15,0.0,0.16666666666666666
2019-06-09 20:15:00+00:00,0,0,0,17,0.0,0.18888888888888888
2019-06-09 20:30:00+00:00,0,0,0,16,0.0,0.17777777777777778
2019-06-09 20:45:00+00:00,0,0,0,15,0.0,0.16666666666666666
2019-06-09 21:00:00+00:00,0,0,0,15,0.0,0.16666666666666666
2019-06-09 21:15:00+00:00,0,0,0,8,0.0,0.08888888888888889
2019-06-09 21:30:00+00:00,0,0,0,16,0.0,0.17777777777777778
2019-06-09 21:45:00+00:00,0,0,0,20,0.0,0.2222222222222222
2019-06-09 22:00:00+00:00,0,0,0,17,0.0,0.18888888888888888
2019-06-09 22:15:00+00:00,0,0,0,16,0.0,0.17777777777777778
2019-06-09 22:30:00+00:00,0,0,0,14,0.0,0.15555555555555556
2019-06-09 22:45:00+00:00,0,0,4,16,0.0,0.17777777777777778
2019-06-09 23:00:00+00:00,0,0,0,12,0.0,0.13333333333333333
2019-06-09 23:15:00+00:00,0,0,0,14,0.0,0.15555555555555556
2019-06-09 23:30:00+00:00,0,0,0,12,0.0,0.13333333333333333
2019-06-09 23:45:00+00:00,0,0,0,21,0.0,0.23333333333333334
2019-06-10 00:00:00+00:00,0,0,0,19,0.0,0.2111111111111111
2019-06-10 00:15:00+00:00,0,0,0,19,0.0,0.2111111111111111
2019-06-10 00:30:00+00:00,0,0,0,15,0.0,0.16666666666666666
2019-06-10 00:45:00+00:00,0,0,0,17,0.0,0.18888888888888888
2019-06-10 01:00:00+00:00,0,0,0,17,0.0,0.18888888888888888
2019-06-10 01:15:00+00:00,0,0,0,8,0.0,0.08888888888888889
2019-06-10 01:30:00+00:00,0,0,0,15,0.0,0.16666666666666666
2019-06-10 01:45:00+00:00,0,0,0,20,0.0,0.2222222222222222
2019-06-10 02:00:00+00:00,0,0,0,25,0.0,0.2777777777777778
2019-06-10 02:15:00+00:00,0,0,0,16,0.0,0.17777777777777778
2019-06-10 02:30:00+00:00,0,0,0,16,0.0,0.17777777777777778
2019-06-10 02:45:00+00:00,0,0,0,22,0.0,0.24444444444444444
2019-06-10 03:00:00+00:00,0,0,0,15,0.0,0.16666666666666666
2019-06-10 03:15:00+00:00,0,0,0,20,0.0,0.2222222222222222
2019-06-10 03:30:00+00:00,0,0,0,14,0.0,0.15555555555555556
2019-06-10 03:45:00+00:00,0,0,0,17,0.0,0.18888888888888888
2019-06-10 04:00:00+00:00,0,0,0,17,0.0,0.18888888888888888
2019-06-10 04:15:00+00:00,0,0,0,19,0.0,0.2111111111111111
2019-06-10 04:30:00+00:00,0,0,0,18,0.0,0.2
2019-06-10 04:45:00+00:00,0,0,0,10,0.0,0.1111111111111111
2019-06-10 05:00:00+00:00,0,0,0,11,0.0,0.12222222222222222
2019-06-10 05:15:00+00:00,0,0,0,11,0.0,0.12222222222222222
2019-06-10 05:30:00+00:00,0,7,0,19,0.5,0.2111111111111111
2019-06-10 05:45:00+00:00,0,14,0,17,1.0,0.18888888888888888
2019-06-10 06:00:00+00:00,0,6,0,27,0.42857142857142855,0.3
2019-06-10 06:15:00+00:00,0,5,0,15,0.35714285714285715,0.16666666666666666
2019-06-10 06:30:00+00:00,0,6,0,18,0.42857142857142855,0.2
2019-06-10 06:45:00+00:00,0,7,0,33,0.5,0.36666666666666664
2019-06-10 07:00:00+00:00,0,5,0,31,0.35714285714285715,0.34444444444444444
2019-06-10 07:15:00+00:00,0,6,0,16,0.42857142857142855,0.17777777777777778
2019-06-10 07:30:00+00:00,0,11,0,14,0.7857142857142857,0.15555555555555556
2019-06-10 07:45:00+00:00,0,6,0,23,0.42857142857142855,0.25555555555555554
2019-06-10 08:00:00+00:00,0,4,0,21,0.2857142857142857,0.23333333333333334
2019-06-10 08:15:00+00:00,0,5,0,12,0.35714285714285715,0.13333333333333333
2019-06-10 08:30:00+00:00,0,9,0,20,0.6428571428571429,0.2222222222222222
2019-06-10 08:45:00+00:00,0,5,0,25,0.35714285714285715,0.2777777777777778
2019-06-10 09:00:00+00:00,0,12,0,21,0.8571428571428571,0.23333333333333334
2019-06-10 09:15:00+00:00,0,5,0,15,0.35714285714285715,0.16666666666666666
2019-06-10 09:30:00+00:00,0,12,0,21,0.8571428571428571,0.23333333333333334
2019-06-10 09:45:00+00:00,0,1,0,16,0.07142857142857142,0.17777777777777778
2019-06-10 10:00:00+00:00,0,6,0,18,0.42857142857142855,0.2
2019-06-10 10:15:00+00:00,0,11,0,17,0.7857142857142857,0.18888888888888888
2019-06-10 10:30:00+00:00,0,0,0,26,0.0,0.28888888888888886
2019-06-10 10:45:00+00:00,0,0,0,21,0.0,0.23333333333333334
2019-06-10 11:00:00+00:00,0,0,0,18,0.0,0.2
2019-06-10 11:15:00+00:00,0,0,0,13,0.0,0.14444444444444443
2019-06-10 11:30:00+00:00,0,0,0,22,0.0,0.24444444444444444
2019-06-10 11:45:00+00:00,0,0,0,17,0.0,0.18888888888888888
2019-06-10 12:00:00+00:00,0,1,0,19,0.07142857142857142,0.2111111111111111
2019-06-10 12:15:00+00:00,0,0,0,12,0.0,0.13333333333333333
2019-06-10 12:30:00+00:00,0,0,0,20,0.0,0.2222222222222222
2019-06-10 12:45:00+00:00,0,0,0,21,0.0,0.23333333333333334
2019-06-10 13:00:00+00:00,0,0,0,15,0.0,0.16666666666666666
2019-06-10 13:15:00+00:00,0,0,0,16,0.0,0.17777777777777778
2019-06-10 13:30:00+00:00,0,0,0,22,0.0,0.24444444444444444
2019-06-10 13:45:00+00:00,0,0,0,22,0.0,0.24444444444444444
2019-06-10 14:00:00+00:00,0,0,0,21,0.0,0.23333333333333334
2019-06-10 14:15:00+00:00,0,0,0,15,0.0,0.16666666666666666
2019-06-10 14:30:00+00:00,0,0,0,18,0.0,0.2
2019-06-10 14:45:00+00:00,0,0,0,21,0.0,0.23333333333333334
2019-06-10 15:00:00+00:00,0,0,0,18,0.0,0.2
2019-06-10 15:15:00+00:00,0,0,0,22,0.0,0.24444444444444444
2019-06-10 15:30:00+00:00,0,0,0,25,0.0,0.2777777777777778
2019-06-10 15:45:00+00:00,0,0,0,15,0.0,0.16666666666666666
2019-06-10 16:00:00+00:00,0,0,0,21,0.0,0.23333333333333334
2019-06-10 16:15:00+00:00,0,0,0,28,0.0,0.3111111111111111
2019-06-10 16:30:00+00:00,0,0,0,17,0.0,0.18888888888888888
2019-06-10 16:45:00+00:00,0,0,0,13,0.0,0.14444444444444443
2019-06-10 17:00:00+00:00,0,0,0,19,0.0,0.2111111111111111
2019-06-10 17:15:00+00:00,0,0,0,17,0.0,0.18888888888888888
2019-06-10 17:30:00+00:00,0,0,0,25,0.0,0.2777777777777778
2019-06-10 17:45:00+00:00,0,0,0,13,0.0,0.14444444444444443
2019-06-10 18:00:00+00:00,0,0,0,21,0.0,0.23333333333333334
2019-06-10 18:15:00+00:00,0,0,0,13,0.0,0.14444444444444443
2019-06-10 18:30:00+00:00,0,0,0,19,0.0,0.2111111111111111
2019-06-10 18:45:00+00:00,0,0,0,13,0.0,0.14444444444444443
2019-06-10 19:00:00+00:00,0,0,0,9,0.0,0.1
2019-06-10 19:15:00+00:00,0,0,0,24,0.0,0.26666666666666666
2019-06-10 19:30:00+00:00,0,0,0,20,0.0,0.2222222222222222
2019-06-10 19:45:00+00:00,0,0,0,18,0.0,0.2
2019-06-10 20:00:00+00:00,0,0,0,22,0.0,0.24444444444444444
2019-06-10 20:15:00+00:00,0,0,0,20,0.0,0.2222222222222222
2019-06-10 20:30:00+00:00,0,0,0,18,0.0,0.2
2019-06-10 20:45:00+00:00,0,0,0,19,0.0,0.2111111111111111
2019-06-10 21:00:00+00:00,0,0,0,19,0.0,0.2111111111111111
2019-06-10 21:15:00+00:00,0,0,0,21,0.0,0.23333333333333334
2019-06-10 21:30:00+00:00,0,0,0,20,0.0,0.2222222222222222
2019-06-10 21:45:00+00:00,0,0,0,19,0.0,0.2111111111111111
2019-06-10 22:00:00+00:00,0,0,0,21,0.0,0.23333333333333334
2019-06-10 22:15:00+00:00,0,0,0,22,0.0,0.24444444444444444
2019-06-10 22:30:00+00:00,0,0,0,21,0.0,0.23333333333333334
2019-06-10 22:45:00+00:00,0,0,0,24,0.0,0.26666666666666666
2019-06-10 23:00:00+00:00,0,0,0,18,0.0,0.2
2019-06-10 23:15:00+00:00,0,0,0,28,0.0,0.3111111111111111
2019-06-10 23:30:00+00:00,0,0,0,18,0.0,0.2
2019-06-10 23:45:00+00:00,0,0,0,24,0.0,0.26666666666666666
2019-06-11 00:00:00+00:00,0,0,0,22,0.0,0.24444444444444444
2019-06-11 00:15:00+00:00,0,0,0,20,0.0,0.2222222222222222
2019-06-11 00:30:00+00:00,0,0,0,11,0.0,0.12222222222222222
2019-06-11 00:45:00+00:00,0,0,0,17,0.0,0.18888888888888888
2019-06-11 01:00:00+00:00,0,0,0,23,0.0,0.25555555555555554
2019-06-11 01:15:00+00:00,0,0,0,23,0.0,0.25555555555555554
2019-06-11 01:30:00+00:00,0,0,0,21,0.0,0.23333333333333334
2019-06-11 01:45:00+00:00,0,0,0,16,0.0,0.17777777777777778
2019-06-11 02:00:00+00:00,0,0,0,11,0.0,0.12222222222222222
2019-06-11 02:15:00+00:00,0,0,0,21,0.0,0.23333333333333334
2019-06-11 02:30:00+00:00,0,0,0,21,0.0,0.23333333333333334
2019-06-11 02:45:00+00:00,0,0,0,15,0.0,0.16666666666666666
2019-06-11 03:00:00+00:00,0,0,0,28,0.0,0.3111111111111111
2019-06-11 03:15:00+00:00,0,0,0,16,0.0,0.17777777777777778
2019-06-11 03:30:00+00:00,0,0,0,18,0.0,0.2
2019-06-11 03:45:00+00:00,0,0,0,18,0.0,0.2
2019-06-11 04:00:00+00:00,0,0,0,20,0.0,0.2222222222222222
2019-06-11 04:15:00+00:00,0,0,0,24,0.0,0.26666666666666666
2019-06-11 04:30:00+00:00,0,0,0,13,0.0,0.14444444444444443
2019-06-11 04:45:00+00:00,0,0,0,27,0.0,0.3
2019-06-11 05:00:00+00:00,0,0,0,17,0.0,0.18888888888888888
2019-06-11 05:15:00+00:00,0,0,0,15,0.0,0.16666666666666666
