,gateway_rssi,gateway_snr,node_rssi,node_snr,node_vcc,payload
2019-05-17 03:35:00,0.0,0.0,-83.0,0.0,0.0,0.0
2019-05-17 03:40:00,0.0,0.0,-83.0,0.0,0.0,0.0
2019-05-17 03:45:00,0.0,0.0,-83.0,0.0,0.0,0.0
2019-05-17 03:50:00,0.0,0.0,-83.29166666666669,0.0,0.0,0.0
2019-05-17 03:55:00,0.0,0.0,-83.00000000000001,0.0,0.0,0.0
2019-05-17 04:00:00,0.0,0.0,-83.0909090909091,0.0,0.0,0.0
2019-05-17 04:05:00,0.0,0.0,-82.95833333333334,0.0,0.0,0.0
2019-05-17 04:10:00,0.0,0.0,-83.13043478260869,0.0,0.0,0.0
2019-05-17 04:15:00,0.0,0.0,-83.17391304347825,0.0,0.0,0.0
2019-05-17 04:20:00,0.0,0.0,-83.18181818181817,0.0,0.0,0.0
2019-05-17 04:25:00,0.0,0.0,-83.0,0.0,0.0,0.0
2019-05-17 04:30:00,0.0,0.0,-83.18181818181819,0.0,0.0,0.0
2019-05-17 04:35:00,0.0,0.0,-83.0833333333333,0.0,0.0,0.0
2019-05-17 04:40:00,0.0,0.0,-84.7272727272727,0.0,0.0,0.0
2019-05-17 04:45:00,0.0,0.0,-84.21739130434783,0.0,0.0,0.0
2019-05-17 04:50:00,0.0,0.0,-84.13043478260872,0.0,0.0,0.0
2019-05-17 04:55:00,0.0,0.0,-84.82608695652173,0.0,0.0,0.0
2019-05-17 05:00:00,0.0,0.0,-84.95454545454544,0.0,0.0,0.0
2019-05-17 05:05:00,0.0,0.0,-84.77272727272728,0.0,0.0,0.0
2019-05-17 05:10:00,0.0,0.0,-85.08695652173915,0.0,0.0,0.0
2019-05-17 05:15:00,0.0,0.0,-84.60869565217389,0.0,0.0,0.0
2019-05-17 05:20:00,0.0,0.0,-84.91304347826086,0.0,0.0,0.0
2019-05-17 05:25:00,0.0,0.0,-85.21739130434783,0.0,0.0,0.0
2019-05-17 05:30:00,0.0,0.0,-85.45833333333333,0.0,0.0,0.0
2019-05-17 05:35:00,0.0,0.0,-84.34782608695653,0.0,0.0,0.0
2019-05-17 05:40:00,0.0,0.0,-84.24,0.0,0.0,0.0
2019-05-17 05:45:00,0.0,0.0,-83.61904761904762,0.0,0.0,0.0
2019-05-17 05:50:00,0.0,0.0,-83.95652173913042,0.0,0.0,0.0
2019-05-17 05:55:00,0.0,0.0,-83.69565217391306,0.0,0.0,0.0
2019-05-17 06:00:00,0.0,0.0,-82.54545454545453,0.0,0.0,0.0
2019-05-17 06:05:00,0.0,0.0,-83.21739130434783,0.0,0.0,0.0
2019-05-17 06:10:00,0.0,0.0,-84.41666666666667,0.0,0.0,0.0
2019-05-17 06:15:00,0.0,0.0,-85.04347826086956,0.0,0.0,0.0
2019-05-17 06:20:00,0.0,0.0,-84.58333333333333,0.0,0.0,0.0
2019-05-17 06:25:00,0.0,0.0,-85.5217391304348,0.0,0.0,0.0
2019-05-17 06:30:00,0.0,0.0,-84.95833333333333,0.0,0.0,0.0
2019-05-17 06:35:00,0.0,0.0,-84.875,0.0,0.0,0.0
2019-05-17 06:40:00,0.0,0.0,-88.4782608695652,0.0,0.0,0.0
2019-05-17 06:45:00,0.0,0.0,-87.40909090909092,0.0,0.0,0.0
