,gateway_rssi,gateway_snr,node_rssi,node_snr,node_vcc,payload
2019-05-30 00:00:00,-89.76363636363635,0.0,-87.25454545454545,0.0,5073.0,0.0
2019-05-30 00:05:00,-89.74074074074072,0.0,-87.16666666666667,0.0,5073.0,0.0
2019-05-30 00:10:00,-89.66666666666669,0.0,-87.13725490196082,0.0,5073.0,0.0
2019-05-30 00:15:00,-89.64814814814815,0.0,-87.1666666666667,0.0,5073.0,0.0
2019-05-30 00:20:00,-89.6,0.0,-87.12727272727274,0.0,5073.0,0.0
2019-05-30 00:25:00,-89.6346153846154,0.0,-87.11538461538464,0.0,5073.0,0.0
2019-05-30 00:30:00,-89.6851851851852,0.0,-87.1481481481482,0.0,5073.0,0.0
2019-05-30 00:35:00,-89.65454545454546,0.0,-87.20000000000002,0.0,5073.0,0.0
2019-05-30 00:40:00,-89.67307692307692,0.0,-87.25,0.0,5073.0,0.0
2019-05-30 00:45:00,-89.75925925925927,0.0,-87.03703703703705,0.0,5073.0,0.0
2019-05-30 00:50:00,-89.76363636363637,0.0,-87.14545454545453,0.0,5073.0,0.0
2019-05-30 00:55:00,-89.57692307692305,0.0,-87.1923076923077,0.0,5073.0,0.0
2019-05-30 01:00:00,-89.58490566037737,0.0,-87.15094339622645,0.0,5073.0,0.0
2019-05-30 01:05:00,-89.6666666666667,0.0,-87.22222222222223,0.0,5073.0,0.0
2019-05-30 01:10:00,-89.43137254901963,0.0,-87.37254901960785,0.0,5073.0,0.0
2019-05-30 01:15:00,-89.5090909090909,0.0,-87.36363636363632,0.0,5073.0,0.0
2019-05-30 01:20:00,-89.69811320754715,0.0,-87.45283018867926,0.0,5073.0,0.0
2019-05-30 01:25:00,-89.61538461538463,0.0,-87.28846153846153,0.0,5073.0,0.0
2019-05-30 01:30:00,-89.83636363636364,0.0,-87.39999999999998,0.0,5073.0,0.0
2019-05-30 01:35:00,-89.5,0.0,-87.4375,0.0,5073.0,0.0
2019-05-30 01:50:00,-89.57142857142857,0.0,-87.0,0.0,5073.0,0.0
2019-05-30 01:55:00,-89.45454545454542,0.0,-87.34545454545454,0.0,5073.0,0.0
2019-05-30 02:00:00,-89.74545454545452,0.0,-87.25454545454546,0.0,5073.0,0.0
2019-05-30 02:05:00,-89.42307692307695,0.0,-87.38461538461537,0.0,5073.0,0.0
2019-05-30 02:10:00,-89.41509433962264,0.0,-87.20754716981133,0.0,5073.0,0.0
2019-05-30 02:15:00,-89.46296296296296,0.0,-87.4074074074074,0.0,5073.0,0.0
2019-05-30 02:20:00,-89.64150943396226,0.0,-87.13207547169813,0.0,5073.0,0.0
2019-05-30 02:25:00,-89.53703703703702,0.0,-87.33333333333333,0.0,5073.0,0.0
2019-05-30 02:30:00,-89.55555555555556,0.0,-87.29629629629632,0.0,5073.0,0.0
2019-05-30 02:35:00,-89.4814814814815,0.0,-87.27777777777776,0.0,5073.0,0.0
2019-05-30 02:40:00,-89.64814814814815,0.0,-87.44444444444446,0.0,5073.0,0.0
2019-05-30 02:45:00,-89.40740740740739,0.0,-87.16666666666667,0.0,5073.0,0.0
2019-05-30 02:50:00,-89.76785714285714,0.0,-87.33928571428571,0.0,5073.0,0.0
2019-05-30 02:55:00,-89.71698113207546,0.0,-87.22641509433961,0.0,5073.0,0.0
2019-05-30 03:00:00,-89.38181818181819,0.0,-87.12727272727271,0.0,5073.0,0.0
2019-05-30 03:05:00,-89.49999999999999,0.0,-87.18518518518523,0.0,5073.0,0.0
2019-05-30 03:10:00,-89.5,0.0,-87.40384615384613,0.0,5073.0,0.0
2019-05-30 03:15:00,-89.66666666666669,0.0,-87.27777777777777,0.0,5073.0,0.0
2019-05-30 03:20:00,-89.44444444444446,0.0,-86.77777777777776,0.0,5073.0,0.0
2019-05-30 03:40:00,-89.2285714285714,0.0,-86.88571428571426,0.0,5073.0,0.0
2019-05-30 03:45:00,-89.21428571428575,0.0,-86.9107142857143,0.0,5073.0,0.0
