timestamp,gateway_rssi,gateway_snr,node_rssi,node_snr,node_vcc,payload
2020-02-29 22:00:00+00:00,-71.52083333333331,-5.458333333333332,-69.56250000000001,-5.104166666666667,4847.124999999998,57.0
2020-02-29 22:05:00+00:00,-71.29166666666667,-5.291666666666666,-69.35416666666667,-5.020833333333333,4847.124999999999,57.0
2020-02-29 22:10:00+00:00,-71.60869565217392,-5.391304347826086,-69.52173913043475,-5.043478260869565,4845.869565217391,57.0
2020-02-29 22:15:00+00:00,-71.52083333333334,-5.333333333333333,-69.43749999999997,-5.041666666666667,4841.875000000002,57.0
2020-02-29 22:20:00+00:00,-71.44680851063835,-5.361702127659575,-69.36170212765957,-5.063829787234042,4842.936170212764,57.0
2020-02-29 22:25:00+00:00,-71.41304347826086,-5.413043478260869,-69.21739130434784,-5.108695652173912,4844.956521739128,57.0
2020-02-29 22:30:00+00:00,-71.5,-5.229166666666665,-69.52083333333333,-5.083333333333334,4841.875000000001,57.0
2020-02-29 22:35:00+00:00,-71.55102040816327,-5.346938775510203,-69.55102040816324,-5.061224489795918,4844.285714285715,57.0
2020-02-29 22:40:00+00:00,-71.58695652173913,-5.282608695652174,-69.69565217391306,-5.065217391304348,4840.847826086955,57.0
2020-02-29 22:45:00+00:00,-71.59574468085106,-5.404255319148936,-69.72340425531915,-5.148936170212766,4849.638297872341,57.0
2020-02-29 22:50:00+00:00,-71.62499999999999,-5.375,-69.43749999999999,-5.020833333333333,4841.875000000001,57.0
2020-02-29 22:55:00+00:00,-71.41666666666666,-5.312499999999999,-69.62500000000003,-5.125,4844.5,57.0
2020-02-29 23:00:00+00:00,-71.47826086956522,-5.173913043478262,-69.58695652173915,-5.108695652173914,4849.065217391304,57.0
2020-02-29 23:05:00+00:00,-71.45833333333331,-5.458333333333333,-69.58333333333334,-5.250000000000001,4855.875000000001,57.0
2020-02-29 23:10:00+00:00,-71.46808510638299,-5.297872340425534,-69.42553191489361,-5.212765957446808,4855.446808510638,57.0
2020-02-29 23:15:00+00:00,-71.60869565217392,-5.282608695652174,-69.4782608695652,-5.065217391304348,4855.45652173913,57.0
2020-02-29 23:20:00+00:00,-71.51063829787233,-5.361702127659574,-69.3191489361702,-5.212765957446809,4854.553191489362,57.0
2020-02-29 23:25:00+00:00,-71.44897959183675,-5.265306122448979,-69.30612244897958,-5.0612244897959195,4850.285714285714,57.0
2020-02-29 23:30:00+00:00,-71.15909090909093,-5.204545454545455,-69.4318181818182,-5.0,4847.84090909091,57.0
2020-02-29 23:35:00+00:00,-71.37499999999999,-5.374999999999999,-69.47916666666666,-5.145833333333334,4855.875000000001,57.0
2020-02-29 23:40:00+00:00,-71.5,-5.384615384615385,-69.30769230769232,-5.269230769230768,4856.615384615385,57.0
2020-03-01 00:00:00+00:00,-71.28571428571428,-5.380952380952381,-69.4047619047619,-5.07142857142857,4858.5,57.0
2020-03-01 00:05:00+00:00,-71.45652173913045,-5.5,-69.41304347826086,-5.152173913043477,4859.565217391301,57.0
2020-03-01 00:10:00+00:00,-71.40425531914892,-5.340425531914894,-69.31914893617021,-5.148936170212766,4858.127659574468,57.0
2020-03-01 00:15:00+00:00,-71.32608695652172,-5.3260869565217375,-69.5,-5.152173913043478,4861.847826086955,57.0
2020-03-01 00:20:00+00:00,-71.51063829787236,-5.29787234042553,-69.48936170212762,-5.085106382978722,4860.361702127661,57.0
2020-03-01 00:25:00+00:00,-71.5531914893617,-5.382978723404255,-69.46808510638299,-5.085106382978722,4861.255319148936,57.0
2020-03-01 00:30:00+00:00,-71.43478260869564,-5.413043478260869,-69.56521739130439,-5.08695652173913,4859.565217391304,57.0
2020-03-01 00:35:00+00:00,-71.48936170212765,-5.276595744680849,-69.53191489361703,-5.02127659574468,4860.808510638299,57.0
2020-03-01 00:40:00+00:00,-71.58333333333334,-5.333333333333333,-69.3958333333333,-5.125000000000001,4861.562500000001,57.0
2020-03-01 00:45:00+00:00,-71.60000000000002,-5.466666666666666,-69.44444444444441,-5.044444444444445,4857.8,57.0
2020-03-01 00:50:00+00:00,-71.5625,-5.208333333333335,-69.56249999999997,-5.145833333333335,4848.437499999998,57.0
2020-03-01 00:55:00+00:00,-71.58333333333333,-5.520833333333334,-69.58333333333334,-5.104166666666667,4857.187500000003,57.0
2020-03-01 01:00:00+00:00,-71.56521739130433,-5.326086956521739,-69.56521739130437,-5.086956521739131,4853.630434782608,57.0
2020-03-01 01:05:00+00:00,-71.63829787234043,-5.340425531914895,-69.72340425531914,-5.063829787234042,4847.851063829789,57.0
2020-03-01 01:10:00+00:00,-71.54166666666664,-5.3125,-69.56249999999999,-5.104166666666666,4847.125,57.0
2020-03-01 01:15:00+00:00,-71.57777777777778,-5.3999999999999995,-69.66666666666669,-5.022222222222222,4845.199999999999,57.0
2020-03-01 01:20:00+00:00,-71.4255319148936,-5.276595744680852,-69.70212765957449,-5.042553191489363,4845.170212765957,57.0
2020-03-01 01:25:00+00:00,-71.48717948717949,-5.384615384615385,-69.20512820512819,-5.102564102564102,4846.384615384616,57.0
2020-03-01 01:45:00+00:00,-71.56666666666668,-5.2333333333333325,-69.26666666666667,-5.033333333333332,4843.799999999999,57.0
2020-03-01 01:50:00+00:00,-71.55319148936167,-5.297872340425532,-69.48936170212765,-5.106382978723405,4854.553191489363,57.0
2020-03-01 01:55:00+00:00,-71.59574468085107,-5.404255319148937,-69.53191489361701,-5.085106382978722,4858.1276595744675,57.0
2020-03-01 02:00:00+00:00,-71.64444444444446,-5.422222222222223,-69.46666666666665,-5.044444444444444,4857.799999999999,57.0
2020-03-01 02:05:00+00:00,-71.72340425531914,-5.319148936170214,-69.40425531914893,-5.1489361702127665,4857.680851063831,57.0
2020-03-01 02:10:00+00:00,-71.66666666666669,-5.354166666666668,-69.39583333333336,-5.020833333333333,4846.25,57.0
2020-03-01 02:15:00+00:00,-71.71739130434783,-5.413043478260869,-69.47826086956523,-5.043478260869565,4855.913043478262,57.0
2020-03-01 02:20:00+00:00,-71.5531914893617,-5.319148936170213,-69.27659574468086,-5.0638297872340425,4854.553191489362,57.0
2020-03-01 02:25:00+00:00,-71.44897959183673,-5.367346938775511,-69.28571428571425,-5.1020408163265305,4851.142857142859,57.0
2020-03-01 02:30:00+00:00,-71.37777777777777,-5.266666666666667,-69.3555555555555,-5.111111111111113,4851.733333333335,57.0
2020-03-01 02:35:00+00:00,-71.45833333333331,-5.3125,-69.45833333333333,-5.145833333333334,4844.937500000002,57.0
2020-03-01 02:40:00+00:00,-71.34042553191489,-5.425531914893616,-69.46808510638299,-5.106382978723405,4843.829787234042,57.0
2020-03-01 02:45:00+00:00,-71.35555555555553,-5.511111111111112,-69.55555555555559,-5.133333333333333,4841.933333333333,57.0
2020-03-01 02:50:00+00:00,-71.45833333333331,-5.416666666666664,-69.43750000000001,-5.104166666666667,4842.3125,57.0
2020-03-01 02:55:00+00:00,-71.53191489361706,-5.340425531914893,-69.51063829787235,-5.042553191489363,4843.829787234043,57.0
2020-03-01 03:00:00+00:00,-71.47826086956522,-5.347826086956522,-69.43478260869564,-5.065217391304347,4844.043478260869,57.0
2020-03-01 03:05:00+00:00,-71.66666666666667,-5.3999999999999995,-69.57777777777778,-5.044444444444445,4845.199999999999,57.0
2020-03-01 03:10:00+00:00,-71.57142857142858,-5.387755102040817,-69.55102040816325,-5.102040816326531,4846.857142857144,57.0
2020-03-01 03:15:00+00:00,-71.53333333333336,-5.377777777777777,-69.35555555555555,-5.0,4846.600000000001,57.0
2020-03-01 03:20:00+00:00,-71.38297872340425,-5.340425531914895,-69.53191489361701,-5.127659574468086,4851.425531914892,57.0
2020-03-01 03:25:00+00:00,-71.40425531914893,-5.276595744680851,-69.44680851063832,-5.0638297872340425,4846.063829787234,57.0
2020-03-01 03:30:00+00:00,-71.67391304347827,-5.347826086956523,-69.41304347826086,-5.0434782608695645,4849.978260869566,57.0
2020-03-01 03:35:00+00:00,-71.468085106383,-5.29787234042553,-69.61702127659578,-5.106382978723405,4851.872340425532,57.0
2020-03-01 03:40:00+00:00,-71.81249999999999,-5.458333333333333,-69.47916666666666,-5.041666666666668,4847.5625,57.0
2020-03-01 03:45:00+00:00,-71.5217391304348,-5.391304347826087,-69.63043478260867,-5.08695652173913,4844.04347826087,57.0
2020-03-01 03:50:00+00:00,-71.56249999999999,-5.395833333333333,-69.62500000000001,-5.208333333333333,4845.375,57.0
2020-03-01 03:55:00+00:00,-71.60416666666669,-5.333333333333333,-69.52083333333333,-5.125000000000001,4840.562500000001,57.0
2020-03-01 04:00:00+00:00,-71.43478260869567,-5.434782608695652,-69.6086956521739,-5.021739130434782,4855.000000000001,57.0
2020-03-01 04:05:00+00:00,-71.70833333333337,-5.354166666666668,-69.68749999999999,-4.958333333333333,4856.749999999998,57.0
2020-03-01 04:10:00+00:00,-71.56250000000001,-5.375,-69.58333333333337,-5.041666666666666,4858.499999999999,57.0
2020-03-01 04:15:00+00:00,-71.56521739130436,-5.304347826086956,-69.73913043478261,-5.043478260869566,4858.195652173913,57.0
2020-03-01 04:20:00+00:00,-71.64583333333336,-5.291666666666666,-69.62499999999999,-5.000000000000001,4858.062499999999,57.0
2020-03-01 04:25:00+00:00,-71.42553191489363,-5.425531914893617,-69.44680851063829,-5.1063829787234045,4857.23404255319,57.0
2020-03-01 04:30:00+00:00,-71.531914893617,-5.425531914893617,-69.29787234042551,-5.042553191489363,4856.787234042553,57.0
2020-03-01 04:35:00+00:00,-71.56521739130434,-5.326086956521739,-69.50000000000001,-5.043478260869565,4854.54347826087,57.0
2020-03-01 04:40:00+00:00,-71.65957446808511,-5.489361702127659,-69.36170212765956,-5.106382978723403,4857.234042553191,57.0
2020-03-01 04:45:00+00:00,-71.48936170212764,-5.340425531914894,-69.42553191489361,-5.0638297872340425,4854.553191489362,57.0
2020-03-01 04:50:00+00:00,-71.6666666666667,-5.333333333333335,-69.66666666666669,-5.088888888888888,4854.066666666666,57.0
2020-03-01 04:55:00+00:00,-71.42553191489361,-5.382978723404256,-69.63829787234043,-4.97872340425532,4854.553191489362,57.0
2020-03-01 05:00:00+00:00,-71.4375,-5.375,-69.5625,-5.083333333333333,4856.750000000002,57.0
2020-03-01 05:05:00+00:00,-71.39130434782606,-5.3478260869565215,-69.43478260869567,-5.086956521739129,4856.826086956521,57.0
2020-03-01 05:10:00+00:00,-71.0952380952381,-5.333333333333336,-69.2857142857143,-5.0,4863.0,57.0
2020-03-01 05:25:00+00:00,-71.3888888888889,-5.277777777777778,-70.11111111111111,-5.333333333333333,4858.499999999999,58.0
2020-03-01 05:30:00+00:00,-71.55102040816325,-5.346938775510205,-69.77551020408166,-5.040816326530613,4856.285714285716,58.0
2020-03-01 05:35:00+00:00,-71.68085106382979,-5.425531914893615,-69.82978723404254,-5.042553191489363,4850.08510638298,58.0
2020-03-01 05:40:00+00:00,-71.39130434782608,-5.3478260869565215,-69.95652173913041,-5.021739130434781,4853.630434782608,58.0
2020-03-01 05:45:00+00:00,-71.5510204081633,-5.306122448979591,-70.04081632653065,-5.1020408163265305,4859.714285714287,58.0
2020-03-01 05:50:00+00:00,-71.39583333333333,-5.395833333333332,-69.91666666666666,-5.020833333333332,4861.125000000001,58.0
2020-03-01 05:55:00+00:00,-71.41304347826086,-5.326086956521739,-69.95652173913042,-5.217391304347825,4854.54347826087,58.0
2020-03-01 06:00:00+00:00,-71.35416666666666,-5.312499999999998,-69.9583333333333,-5.145833333333333,4855.0,58.0
2020-03-01 06:05:00+00:00,-71.58333333333334,-5.333333333333335,-70.02083333333337,-5.104166666666668,4845.812500000002,58.0
2020-03-01 06:10:00+00:00,-71.24444444444444,-5.288888888888889,-69.79999999999997,-5.044444444444445,4846.600000000001,58.79999999999999
2020-03-01 06:15:00+00:00,-71.24489795918369,-5.387755102040815,-69.85714285714283,-5.0,4849.000000000004,59.0
2020-03-01 06:20:00+00:00,-71.39583333333333,-5.291666666666666,-69.79166666666667,-5.104166666666667,4844.0625,59.0
2020-03-01 06:25:00+00:00,-71.45652173913045,-5.282608695652174,-69.7608695652174,-5.065217391304347,4841.304347826089,59.0
2020-03-01 06:30:00+00:00,-71.29999999999998,-5.239999999999999,-69.83999999999997,-5.079999999999999,4845.76,59.0
2020-03-01 06:35:00+00:00,-71.3673469387755,-5.408163265306123,-69.95918367346937,-5.020408163265305,4851.142857142858,59.0
2020-03-01 06:40:00+00:00,-71.27659574468085,-5.23404255319149,-69.93617021276594,-5.0212765957446805,4845.1702127659555,59.0
2020-03-01 06:45:00+00:00,-71.59183673469389,-5.448979591836735,-69.79591836734694,-5.0816326530612255,4848.142857142855,59.0
2020-03-01 06:50:00+00:00,-71.32653061224488,-5.285714285714285,-69.77551020408164,-5.142857142857142,4851.571428571429,59.0
2020-03-01 06:55:00+00:00,-71.2608695652174,-5.32608695652174,-69.89130434782608,-5.043478260869565,4853.630434782612,59.0
2020-03-01 07:00:00+00:00,-71.28571428571425,-5.3061224489795915,-69.79591836734693,-5.081632653061224,4849.857142857141,59.0
2020-03-01 07:05:00+00:00,-71.28571428571425,-5.244897959183673,-69.81632653061222,-5.020408163265305,4854.142857142858,59.0
2020-03-01 07:10:00+00:00,-71.26530612244896,-5.326530612244897,-69.85714285714285,-5.061224489795918,4856.285714285715,59.0
2020-03-01 07:15:00+00:00,-71.29166666666666,-5.333333333333333,-69.87499999999999,-5.041666666666669,4857.625,59.0
2020-03-01 07:20:00+00:00,-71.38775510204081,-5.265306122448978,-69.89795918367344,-5.020408163265305,4857.571428571428,59.0
2020-03-01 07:25:00+00:00,-71.44897959183673,-5.469387755102041,-70.06122448979592,-5.081632653061224,4856.714285714284,59.0
2020-03-01 07:30:00+00:00,-71.39999999999998,-5.422222222222222,-69.73333333333333,-5.066666666666666,4857.799999999998,59.0
2020-03-01 07:50:00+00:00,-71.34782608695654,-5.478260869565217,-69.82608695652173,-5.130434782608695,4864.13043478261,59.0
2020-03-01 07:55:00+00:00,-71.35999999999999,-5.339999999999999,-69.67999999999999,-5.040000000000001,4857.940000000001,59.0
2020-03-01 08:00:00+00:00,-71.42857142857137,-5.346938775510204,-70.04081632653062,-5.102040816326531,4860.142857142855,59.0
2020-03-01 08:05:00+00:00,-71.29787234042553,-5.276595744680851,-69.85106382978721,-5.085106382978722,4859.021276595745,59.0
2020-03-01 08:10:00+00:00,-71.14583333333333,-5.229166666666666,-69.8125,-5.041666666666668,4857.187500000001,59.0
2020-03-01 08:15:00+00:00,-71.22448979591837,-5.285714285714285,-69.9387755102041,-5.081632653061224,4861.000000000002,59.0
2020-03-01 08:20:00+00:00,-71.53191489361704,-5.276595744680851,-69.9361702127659,-5.106382978723404,4859.468085106382,59.0
2020-03-01 08:25:00+00:00,-71.3673469387755,-5.408163265306124,-69.91836734693877,-5.000000000000001,4860.142857142859,59.0
2020-03-01 08:30:00+00:00,-71.38000000000001,-5.359999999999999,-69.76000000000002,-5.06,4859.620000000002,59.0
2020-03-01 08:35:00+00:00,-71.46808510638297,-5.297872340425533,-70.02127659574471,-5.085106382978722,4860.3617021276605,59.0
2020-03-01 08:40:00+00:00,-71.46938775510206,-5.26530612244898,-69.77551020408164,-5.061224489795918,4859.714285714287,59.0
2020-03-01 08:45:00+00:00,-71.40816326530614,-5.306122448979591,-69.91836734693877,-5.102040816326531,4861.857142857145,59.0
2020-03-01 08:50:00+00:00,-71.38297872340424,-5.212765957446807,-69.99999999999999,-5.0212765957446805,4859.468085106383,59.0
2020-03-01 08:55:00+00:00,-71.6122448979592,-5.306122448979591,-69.81632653061223,-5.061224489795918,4860.57142857143,59.0
2020-03-01 09:00:00+00:00,-71.51020408163264,-5.408163265306122,-69.71428571428572,-4.979591836734694,4859.285714285714,59.0
2020-03-01 09:05:00+00:00,-71.57446808510639,-5.382978723404255,-69.80851063829786,-5.0,4860.808510638298,59.0
