timestamp,gateway_rssi,gateway_snr,node_rssi,node_snr,node_vcc,payload
2020-02-29 22:00:00+00:00,-90.43749999999999,-53.9375,-90.68749999999997,-47.18749999999999,5120.0,50.0
2020-02-29 22:05:00+00:00,-90.78571428571429,-53.71428571428571,-90.85714285714283,-31.42857142857143,5118.285714285714,50.0
2020-02-29 22:10:00+00:00,-90.0,-54.0,-90.6923076923077,-48.46153846153846,5120.0,50.0
2020-02-29 22:15:00+00:00,-90.25,-53.833333333333336,-90.83333333333331,-36.75,5120.0,50.0
2020-02-29 22:20:00+00:00,-90.44999999999999,-54.050000000000004,-90.85,-40.95,5120.0,50.0
2020-02-29 22:25:00+00:00,-90.31249999999999,-53.9375,-90.81249999999999,-39.375,5118.5,50.0
2020-02-29 22:30:00+00:00,-90.6,-54.2,-90.69999999999999,-37.7,5117.599999999999,50.0
2020-02-29 22:35:00+00:00,-90.42857142857142,-54.07142857142858,-90.85714285714285,-31.499999999999996,5120.0,50.0
2020-02-29 22:40:00+00:00,-89.66666666666666,-53.583333333333336,-90.75,-41.99999999999999,5120.0,50.0
2020-02-29 22:45:00+00:00,-90.47368421052633,-53.94736842105263,-90.78947368421052,-39.73684210526316,5120.0,50.0
2020-02-29 22:50:00+00:00,-90.56249999999999,-54.125,-90.6875,-31.375,5120.0,50.0
2020-02-29 22:55:00+00:00,-90.2,-54.0,-90.85,-31.499999999999996,5118.800000000001,50.0
2020-02-29 23:00:00+00:00,-90.05882352941175,-53.76470588235294,-90.76470588235294,-40.76470588235294,5117.176470588234,50.0
2020-02-29 23:05:00+00:00,-90.8,-54.13333333333333,-90.93333333333334,-46.2,5120.0,50.0
2020-02-29 23:10:00+00:00,-90.54545454545453,-54.181818181818194,-90.90909090909092,-17.18181818181818,5120.0,50.0
2020-02-29 23:15:00+00:00,-90.2,-53.849999999999994,-90.95,-47.25,5120.0,50.0
2020-02-29 23:20:00+00:00,-90.36363636363635,-54.0,-90.81818181818181,-45.81818181818182,5117.818181818181,50.0
2020-02-29 23:25:00+00:00,-89.83333333333334,-53.833333333333336,-90.58333333333333,-36.75,5117.999999999999,50.0
2020-02-29 23:30:00+00:00,-90.3529411764706,-54.11764705882353,-90.88235294117646,-29.647058823529413,5118.588235294118,50.0
2020-02-29 23:35:00+00:00,-90.3888888888889,-53.72222222222223,-90.66666666666664,-42.0,5120.0,50.0
2020-02-29 23:40:00+00:00,-90.07142857142857,-53.71428571428571,-90.78571428571429,-40.5,5116.5714285714275,50.0
2020-02-29 23:45:00+00:00,-90.375,-53.9375,-90.875,-35.37500000000001,5120.0,50.0
2020-02-29 23:50:00+00:00,-90.36842105263159,-53.73684210526316,-90.99999999999999,-36.47368421052631,5118.736842105263,50.0
2020-02-29 23:55:00+00:00,-90.17647058823529,-54.11764705882353,-90.70588235294117,-25.941176470588236,5118.588235294118,50.0
2020-03-01 00:00:00+00:00,-90.0,-54.22222222222222,-90.55555555555556,-28.0,5120.0,50.0
2020-03-01 00:05:00+00:00,-90.04166666666667,-53.875,-90.875,-34.125,5120.0,50.0
2020-03-01 00:10:00+00:00,-90.57142857142857,-54.07142857142858,-90.57142857142858,-31.5,5120.0,50.0
2020-03-01 00:15:00+00:00,-90.57142857142857,-54.285714285714285,-90.71428571428571,-45.0,5120.0,50.0
2020-03-01 00:20:00+00:00,-90.83333333333334,-54.083333333333336,-90.83333333333334,-26.333333333333332,5118.0,50.0
2020-03-01 00:25:00+00:00,-90.28571428571428,-53.92857142857142,-90.78571428571426,-40.5,5120.0,50.0
2020-03-01 00:30:00+00:00,-90.78571428571428,-54.07142857142856,-90.64285714285714,-31.499999999999996,5120.0,50.0
2020-03-01 00:35:00+00:00,-90.27777777777776,-53.94444444444444,-90.88888888888889,-41.888888888888886,5120.0,50.0
2020-03-01 00:40:00+00:00,-90.0,-53.72222222222223,-90.72222222222223,-41.94444444444444,5118.666666666667,50.0
2020-03-01 00:45:00+00:00,-90.49999999999999,-54.1,-90.6,-44.1,5120.0,50.0
2020-03-01 00:50:00+00:00,-90.71428571428571,-54.0,-90.57142857142857,-49.5,5120.0,50.0
2020-03-01 00:55:00+00:00,-90.1875,-53.9375,-90.5,-43.25,5120.0,50.0
2020-03-01 01:00:00+00:00,-90.33333333333333,-53.86666666666667,-90.46666666666667,-29.400000000000002,5120.0,50.0
2020-03-01 01:05:00+00:00,-90.18181818181817,-54.0,-90.81818181818181,-34.36363636363637,5117.818181818181,50.0
2020-03-01 01:10:00+00:00,-89.73333333333333,-54.0,-90.8,-42.0,5118.4,50.0
2020-03-01 01:15:00+00:00,-90.17647058823528,-54.05882352941177,-90.70588235294117,-44.529411764705884,5120.0,50.0
2020-03-01 01:20:00+00:00,-90.66666666666666,-53.888888888888886,-90.55555555555556,-35.111111111111114,5120.0,50.0
2020-03-01 01:25:00+00:00,-90.66666666666666,-54.416666666666664,-90.83333333333333,-26.249999999999996,5120.0,50.0
2020-03-01 01:30:00+00:00,-90.07142857142857,-53.85714285714286,-90.78571428571429,-13.5,5118.285714285714,50.0
2020-03-01 01:35:00+00:00,-90.49999999999999,-54.08333333333333,-90.75,-42.0,5120.0,50.0
2020-03-01 01:40:00+00:00,-90.00000000000001,-53.86666666666666,-90.60000000000001,-29.46666666666666,5120.0,50.0
2020-03-01 01:45:00+00:00,-90.29411764705883,-54.11764705882353,-90.64705882352939,-40.705882352941174,5115.764705882353,50.0
2020-03-01 01:50:00+00:00,-90.61538461538461,-54.07692307692308,-90.6923076923077,-19.38461538461538,5120.0,50.0
2020-03-01 01:55:00+00:00,-89.99999999999999,-54.0,-90.72727272727273,-40.090909090909086,5120.0,50.0
2020-03-01 02:00:00+00:00,-90.39999999999998,-54.1,-90.65,-37.800000000000004,5120.0,50.0
2020-03-01 02:05:00+00:00,-90.68749999999999,-54.18749999999999,-90.625,-39.375,5117.0,50.0
2020-03-01 02:10:00+00:00,-90.0,-54.00000000000001,-90.88888888888889,-35.0,5120.0,50.0
2020-03-01 02:15:00+00:00,-90.38461538461539,-54.0,-90.46153846153845,-43.61538461538461,5120.0,50.0
2020-03-01 02:20:00+00:00,-90.38461538461537,-54.0,-90.53846153846153,-48.38461538461538,5120.0,50.0
2020-03-01 02:25:00+00:00,-90.46666666666667,-54.06666666666667,-90.66666666666666,-50.4,5118.4,50.0
2020-03-01 02:30:00+00:00,-89.9090909090909,-54.0,-90.9090909090909,-22.909090909090907,5120.0,50.0
2020-03-01 02:35:00+00:00,-90.1875,-54.0625,-90.68749999999999,-23.562499999999996,5120.0,50.0
2020-03-01 02:40:00+00:00,-90.33333333333334,-54.13333333333333,-90.73333333333333,-41.99999999999999,5120.0,50.0
2020-03-01 02:45:00+00:00,-90.20000000000002,-53.8,-90.74999999999999,-25.199999999999996,5120.0,50.0
2020-03-01 02:50:00+00:00,-90.25,-53.75,-90.75,-23.625,5120.0,50.0
2020-03-01 02:55:00+00:00,-89.88888888888889,-54.0,-90.83333333333333,-27.944444444444443,5117.333333333332,50.0
2020-03-01 03:00:00+00:00,-90.21428571428571,-54.214285714285715,-90.71428571428571,-49.5,5118.285714285714,50.0
