timestamp,crc_errors,invalid_packets,messages,polling_cycles,publications,retransmissions,packet_delivery_ratio,network_delivery_ratio
2020-02-29 22:10:00+00:00,1.0,0.0,84.0,84.0,84.0,2.0,0.9655172413793104,0.6511627906976745
2020-02-29 22:25:00+00:00,1.0,0.0,86.0,86.0,86.0,3.0,0.9555555555555556,0.6666666666666666
2020-02-29 22:40:00+00:00,1.0,0.0,85.0,85.0,85.0,0.0,0.9883720930232558,0.6589147286821705
2020-02-29 22:55:00+00:00,1.0,0.0,88.0,88.0,88.0,1.0,0.9777777777777777,0.6821705426356589
2020-02-29 23:10:00+00:00,0.0,0.0,86.0,86.0,86.0,1.0,0.9885057471264368,0.6666666666666666
2020-02-29 23:25:00+00:00,0.0,0.0,85.0,85.0,85.0,1.0,0.9883720930232558,0.6589147286821705
2020-02-29 23:40:00+00:00,0.0,0.0,86.0,86.0,86.0,3.0,0.9662921348314607,0.6666666666666666
2020-03-01 00:00:00+00:00,0.0,0.0,87.0,87.0,87.0,2.0,0.9775280898876404,0.6744186046511628
2020-03-01 00:15:00+00:00,0.0,0.0,86.0,86.0,86.0,2.0,0.9772727272727273,0.6666666666666666
2020-03-01 00:30:00+00:00,1.0,0.0,84.0,84.0,84.0,2.0,0.9655172413793104,0.6511627906976745
2020-03-01 00:45:00+00:00,0.0,0.0,86.0,86.0,86.0,1.0,0.9885057471264368,0.6666666666666666
2020-03-01 01:00:00+00:00,1.0,0.0,85.0,85.0,85.0,4.0,0.9444444444444444,0.6589147286821705
2020-03-01 01:15:00+00:00,1.0,0.0,85.0,85.0,85.0,3.0,0.9550561797752809,0.6589147286821705
2020-03-01 01:30:00+00:00,1.0,0.0,84.0,84.0,84.0,2.0,0.9655172413793104,0.6511627906976745
2020-03-01 01:45:00+00:00,2.0,0.0,86.0,86.0,86.0,2.0,0.9555555555555556,0.6666666666666666
2020-03-01 02:00:00+00:00,3.0,0.0,85.0,85.0,85.0,2.0,0.9444444444444444,0.6589147286821705
2020-03-01 02:15:00+00:00,0.0,0.0,87.0,87.0,87.0,2.0,0.9775280898876404,0.6744186046511628
2020-03-01 02:30:00+00:00,2.0,0.0,84.0,84.0,84.0,4.0,0.9333333333333333,0.6511627906976745
2020-03-01 02:45:00+00:00,0.0,0.0,84.0,84.0,84.0,3.0,0.9655172413793104,0.6511627906976745
2020-03-01 03:00:00+00:00,4.0,0.0,85.0,85.0,85.0,4.0,0.9139784946236559,0.6589147286821705
2020-03-01 03:15:00+00:00,3.0,0.0,87.0,87.0,87.0,5.0,0.9157894736842105,0.6744186046511628
2020-03-01 03:30:00+00:00,2.0,0.0,87.0,87.0,87.0,1.0,0.9666666666666667,0.6744186046511628
2020-03-01 03:45:00+00:00,1.0,0.0,85.0,85.0,85.0,1.0,0.9770114942528736,0.6589147286821705
2020-03-01 04:05:00+00:00,0.0,0.0,84.0,84.0,84.0,0.0,1.0,0.6511627906976745
2020-03-01 04:20:00+00:00,2.0,0.0,84.0,84.0,84.0,1.0,0.9655172413793104,0.6511627906976745
2020-03-01 05:00:00+00:00,2.0,0.0,78.0,78.0,78.0,4.0,0.9285714285714286,0.6046511627906976
2020-03-01 05:15:00+00:00,3.0,0.0,84.0,85.0,84.0,5.0,0.9032258064516129,0.6511627906976745
2020-03-01 05:30:00+00:00,3.0,0.0,81.0,81.0,81.0,4.0,0.9204545454545454,0.627906976744186
2020-03-01 05:45:00+00:00,2.0,0.0,83.0,83.0,83.0,2.0,0.9540229885057471,0.6434108527131783
2020-03-01 06:00:00+00:00,0.0,0.0,83.0,83.0,83.0,0.0,1.0,0.6434108527131783
2020-03-01 06:15:00+00:00,0.0,0.0,86.0,86.0,86.0,1.0,0.9885057471264368,0.6666666666666666
2020-03-01 06:30:00+00:00,0.0,0.0,84.0,84.0,84.0,2.0,0.9767441860465116,0.6511627906976745
2020-03-01 06:45:00+00:00,0.0,0.0,82.0,82.0,82.0,3.0,0.9647058823529412,0.6356589147286822
2020-03-01 07:00:00+00:00,0.0,0.0,83.0,83.0,83.0,4.0,0.9540229885057471,0.6434108527131783
2020-03-01 07:40:00+00:00,0.0,0.0,82.0,82.0,82.0,2.0,0.9761904761904762,0.6356589147286822
2020-03-01 07:55:00+00:00,0.0,0.0,81.0,81.0,81.0,2.0,0.9759036144578314,0.627906976744186
2020-03-01 08:15:00+00:00,1.0,0.0,85.0,85.0,85.0,2.0,0.9659090909090909,0.6589147286821705
2020-03-01 08:30:00+00:00,0.0,0.0,83.0,83.0,83.0,0.0,1.0,0.6434108527131783
2020-03-01 08:45:00+00:00,0.0,0.0,82.0,82.0,82.0,1.0,0.9879518072289156,0.6356589147286822
2020-03-01 09:00:00+00:00,0.0,0.0,85.0,85.0,85.0,3.0,0.9659090909090909,0.6589147286821705
2020-03-01 09:15:00+00:00,0.0,0.0,86.0,86.0,86.0,3.0,0.9662921348314607,0.6666666666666666
2020-03-01 09:30:00+00:00,0.0,0.0,84.0,84.0,84.0,2.0,0.9767441860465116,0.6511627906976745
2020-03-01 09:45:00+00:00,0.0,0.0,84.0,84.0,84.0,2.0,0.9767441860465116,0.6511627906976745
2020-03-01 10:00:00+00:00,0.0,0.0,84.0,84.0,84.0,3.0,0.9655172413793104,0.6511627906976745
2020-03-01 10:15:00+00:00,0.0,0.0,84.0,84.0,84.0,3.0,0.9655172413793104,0.6511627906976745
2020-03-01 10:30:00+00:00,0.0,0.0,86.0,86.0,86.0,0.0,1.0,0.6666666666666666
2020-03-01 10:45:00+00:00,0.0,0.0,87.0,87.0,87.0,0.0,1.0,0.6744186046511628
2020-03-01 11:00:00+00:00,0.0,0.0,86.0,86.0,86.0,0.0,1.0,0.6666666666666666
2020-03-01 11:15:00+00:00,0.0,0.0,84.0,84.0,84.0,1.0,0.9882352941176471,0.6511627906976745
2020-03-01 11:30:00+00:00,0.0,0.0,87.0,87.0,87.0,3.0,0.9666666666666667,0.6744186046511628
2020-03-01 11:45:00+00:00,1.0,0.0,84.0,84.0,84.0,0.0,0.9882352941176471,0.6511627906976745
2020-03-01 12:05:00+00:00,0.0,0.0,84.0,84.0,84.0,3.0,0.9655172413793104,0.6511627906976745
2020-03-01 12:20:00+00:00,0.0,0.0,82.0,82.0,82.0,3.0,0.9647058823529412,0.6356589147286822
2020-03-01 12:35:00+00:00,1.0,0.0,83.0,83.0,83.0,2.0,0.9651162790697675,0.6434108527131783
2020-03-01 12:50:00+00:00,2.0,0.0,87.0,87.0,87.0,3.0,0.9456521739130435,0.6744186046511628
2020-03-01 13:05:00+00:00,3.0,0.0,86.0,86.0,86.0,4.0,0.9247311827956989,0.6666666666666666
2020-03-01 13:20:00+00:00,0.0,0.0,89.0,89.0,89.0,2.0,0.978021978021978,0.689922480620155
2020-03-01 13:35:00+00:00,1.0,0.0,92.0,92.0,92.0,0.0,0.989247311827957,0.7131782945736435
2020-03-01 13:50:00+00:00,3.0,0.0,88.0,88.0,88.0,0.0,0.967032967032967,0.6821705426356589
2020-03-01 14:20:00+00:00,2.0,0.0,87.0,87.0,87.0,3.0,0.9456521739130435,0.6744186046511628
2020-03-01 14:35:00+00:00,0.0,0.0,92.0,92.0,92.0,3.0,0.968421052631579,0.7131782945736435
2020-03-01 14:50:00+00:00,0.0,0.0,88.0,88.0,88.0,4.0,0.9565217391304348,0.6821705426356589
2020-03-01 15:05:00+00:00,0.0,0.0,90.0,90.0,90.0,0.0,1.0,0.6976744186046512
2020-03-01 15:20:00+00:00,0.0,0.0,88.0,88.0,88.0,1.0,0.9887640449438202,0.6821705426356589
2020-03-01 15:35:00+00:00,0.0,0.0,88.0,88.0,88.0,2.0,0.9777777777777777,0.6821705426356589
2020-03-01 16:10:00+00:00,1.0,0.0,91.0,91.0,91.0,2.0,0.9680851063829787,0.7054263565891473
