timestamp,gateway_rssi,gateway_snr,node_rssi,node_snr,node_vcc,payload
2020-02-29 22:00:00+00:00,-77.65517241379312,-4.931034482758621,-72.0344827586207,-5.3103448275862055,4984.0,56.0
2020-02-29 22:05:00+00:00,-77.71428571428572,-5.035714285714286,-72.07142857142858,-5.214285714285714,4984.0,56.0
2020-02-29 22:10:00+00:00,-77.73076923076923,-5.0,-72.11538461538461,-5.384615384615385,4984.0,56.0
2020-02-29 22:15:00+00:00,-77.57142857142856,-4.928571428571429,-72.14285714285714,-5.3571428571428585,4984.0,56.0
2020-02-29 22:20:00+00:00,-77.66666666666664,-4.966666666666667,-72.2,-5.300000000000002,4984.0,56.0
2020-02-29 22:25:00+00:00,-77.62962962962963,-4.962962962962964,-71.96296296296296,-5.296296296296297,4984.0,56.0
2020-02-29 22:30:00+00:00,-77.60714285714288,-5.035714285714285,-72.21428571428572,-5.357142857142857,4984.0,56.0
2020-02-29 22:35:00+00:00,-77.86206896551722,-4.9655172413793105,-72.10344827586208,-5.344827586206897,4984.0,56.0
2020-02-29 22:40:00+00:00,-77.83333333333334,-4.958333333333334,-72.08333333333334,-5.416666666666667,4984.0,56.0
2020-02-29 22:45:00+00:00,-77.67741935483872,-4.870967741935483,-72.22580645161291,-5.290322580645162,4984.0,56.0
2020-02-29 22:50:00+00:00,-77.44827586206897,-4.8275862068965525,-72.13793103448276,-5.310344827586206,4984.0,56.0
2020-02-29 22:55:00+00:00,-77.71428571428572,-4.964285714285715,-72.10714285714288,-5.428571428571429,4984.0,56.0
2020-02-29 23:00:00+00:00,-77.85714285714286,-4.964285714285714,-72.14285714285714,-5.25,4984.0,56.0
2020-02-29 23:05:00+00:00,-77.86206896551724,-5.0,-72.17241379310344,-5.3793103448275845,4984.0,56.0
2020-02-29 23:10:00+00:00,-77.59259259259261,-4.962962962962963,-72.22222222222223,-5.370370370370372,4984.0,56.0
2020-02-29 23:15:00+00:00,-77.89655172413792,-5.0,-72.06896551724138,-5.379310344827586,4984.0,56.0
2020-02-29 23:20:00+00:00,-77.6785714285714,-4.964285714285714,-72.35714285714283,-5.392857142857142,4984.0,56.0
2020-02-29 23:25:00+00:00,-77.6153846153846,-4.961538461538462,-72.11538461538461,-5.384615384615386,4983.153846153848,56.0
2020-02-29 23:30:00+00:00,-77.7857142857143,-5.0,-72.25,-5.464285714285714,4984.0,56.0
2020-02-29 23:35:00+00:00,-77.75,-4.964285714285714,-72.00000000000001,-5.5,4984.0,56.0
2020-02-29 23:40:00+00:00,-77.5185185185185,-4.962962962962964,-72.07407407407406,-5.2592592592592595,4984.0,56.0
2020-02-29 23:45:00+00:00,-77.82758620689656,-4.8965517241379315,-72.13793103448276,-5.241379310344827,4984.0,56.0
2020-02-29 23:50:00+00:00,-77.75862068965517,-4.9655172413793105,-72.24137931034483,-5.241379310344827,4984.0,56.0
2020-02-29 23:55:00+00:00,-77.82758620689657,-4.9655172413793105,-72.10344827586208,-5.310344827586207,4984.0,56.0
2020-03-01 00:00:00+00:00,-77.6153846153846,-4.884615384615383,-72.1923076923077,-5.346153846153847,4984.0,56.0
2020-03-01 00:05:00+00:00,-77.73333333333333,-4.833333333333334,-72.23333333333335,-5.199999999999999,4984.0,56.0
2020-03-01 00:10:00+00:00,-77.53571428571429,-4.964285714285714,-72.17857142857142,-5.392857142857144,4984.0,56.0
2020-03-01 00:15:00+00:00,-77.76923076923077,-4.923076923076923,-72.15384615384615,-5.192307692307692,4984.0,56.0
2020-03-01 00:20:00+00:00,-77.7857142857143,-5.035714285714286,-72.10714285714286,-5.535714285714286,4984.0,56.0
2020-03-01 00:25:00+00:00,-77.6896551724138,-4.931034482758621,-72.13793103448278,-5.310344827586206,4984.0,56.0
2020-03-01 00:30:00+00:00,-77.5185185185185,-4.888888888888888,-72.14814814814815,-5.259259259259259,4984.0,56.0
2020-03-01 00:35:00+00:00,-77.72413793103448,-4.862068965517241,-72.17241379310346,-5.379310344827585,4984.0,56.0
2020-03-01 00:40:00+00:00,-77.551724137931,-4.8275862068965525,-72.20689655172414,-5.379310344827586,4984.0,56.0
2020-03-01 00:45:00+00:00,-77.84000000000002,-5.0,-72.19999999999999,-5.56,4984.0,56.0
2020-03-01 00:50:00+00:00,-77.62068965517243,-4.931034482758621,-72.3103448275862,-5.379310344827586,4984.0,56.0
2020-03-01 00:55:00+00:00,-77.7142857142857,-5.035714285714286,-72.25,-5.321428571428572,4984.0,56.0
2020-03-01 01:00:00+00:00,-77.6296296296296,-4.962962962962963,-72.29629629629628,-5.407407407407408,4984.0,56.0
2020-03-01 01:05:00+00:00,-77.57142857142857,-4.964285714285715,-72.07142857142856,-5.392857142857142,4984.0,56.0
2020-03-01 01:10:00+00:00,-77.85185185185186,-5.000000000000001,-71.96296296296295,-5.333333333333334,4984.0,56.0
2020-03-01 01:15:00+00:00,-77.75,-4.999999999999999,-72.03571428571429,-5.249999999999999,4984.0,56.0
2020-03-01 01:20:00+00:00,-77.59259259259261,-4.888888888888888,-72.18518518518518,-5.444444444444445,4984.0,56.0
2020-03-01 01:25:00+00:00,-77.67857142857144,-4.928571428571429,-72.14285714285714,-5.428571428571429,4984.0,56.0
2020-03-01 01:30:00+00:00,-77.62962962962965,-4.814814814814816,-72.18518518518519,-5.333333333333334,4984.0,56.0
2020-03-01 01:35:00+00:00,-77.60714285714288,-4.928571428571429,-72.25000000000003,-5.321428571428572,4984.0,56.0
