timestamp,crc_errors,invalid_packets,messages,polling_cycles,publications,retransmissions,packet_delivery_ratio,network_delivery_ratio
2020-03-01 10:45:00+00:00,0.0,0.0,41.0,87.0,41.0,174.0,0.15708812260536398,0.3178294573643411
2020-03-01 11:00:00+00:00,0.0,0.0,34.0,86.0,34.0,180.0,0.12781954887218044,0.26356589147286824
2020-03-01 11:15:00+00:00,0.0,0.0,34.0,84.0,34.0,182.0,0.12781954887218044,0.26356589147286824
2020-03-01 11:30:00+00:00,0.0,0.0,42.0,87.0,42.0,161.0,0.1693548387096774,0.32558139534883723
2020-03-01 11:45:00+00:00,1.0,0.0,32.0,84.0,32.0,185.0,0.11851851851851852,0.24806201550387597
2020-03-01 12:05:00+00:00,0.0,0.0,34.0,84.0,34.0,175.0,0.13127413127413126,0.26356589147286824
2020-03-01 12:20:00+00:00,0.0,0.0,30.0,82.0,30.0,179.0,0.11494252873563218,0.23255813953488372
2020-03-01 12:35:00+00:00,0.0,0.0,33.0,83.0,33.0,178.0,0.12643678160919541,0.2558139534883721
2020-03-01 12:50:00+00:00,0.0,0.0,47.0,87.0,47.0,157.0,0.19262295081967212,0.3643410852713178
2020-03-01 13:05:00+00:00,0.0,0.0,44.0,86.0,44.0,159.0,0.17959183673469387,0.34108527131782945
2020-03-01 13:20:00+00:00,1.0,0.0,49.0,89.0,49.0,157.0,0.19838056680161945,0.3798449612403101
2020-03-01 13:35:00+00:00,0.0,0.0,58.0,92.0,58.0,149.0,0.24066390041493776,0.4496124031007752
2020-03-01 13:50:00+00:00,0.0,0.0,44.0,88.0,44.0,166.0,0.1732283464566929,0.34108527131782945
2020-03-01 14:20:00+00:00,0.0,0.0,49.0,87.0,49.0,157.0,0.20081967213114754,0.3798449612403101
2020-03-01 14:35:00+00:00,1.0,0.0,56.0,92.0,56.0,146.0,0.23430962343096234,0.43410852713178294
2020-03-01 14:50:00+00:00,0.0,0.0,50.0,88.0,50.0,150.0,0.21008403361344538,0.3875968992248062
2020-03-01 15:05:00+00:00,1.0,0.0,57.0,90.0,57.0,145.0,0.24152542372881355,0.4418604651162791
