,gateway_rssi,gateway_snr,node_rssi,node_snr,node_vcc,payload
2019-09-28 00:10:00+00:00,-27.860465116279073,-4.883720930232557,-18.790697674418603,-5.209302325581395,5166.0,56.0
2019-09-28 00:15:00+00:00,-27.861111111111114,-4.8055555555555545,-18.805555555555557,-5.319444444444444,5165.041666666668,56.0
2019-09-28 00:20:00+00:00,-27.917808219178095,-4.849315068493149,-18.73972602739726,-5.342465753424657,5165.369863013699,56.0
2019-09-28 00:25:00+00:00,-27.830985915492956,-4.901408450704226,-18.816901408450704,-5.352112676056337,5166.0,56.0
2019-09-28 00:30:00+00:00,-27.81081081081081,-4.743243243243243,-18.83783783783784,-5.432432432432432,5166.0,56.0
2019-09-28 00:35:00+00:00,-27.835616438356166,-4.808219178082194,-18.72602739726028,-5.287671232876712,5165.684931506848,56.0
2019-09-28 00:40:00+00:00,-27.957142857142856,-4.857142857142856,-18.742857142857144,-5.385714285714284,5165.671428571427,56.0
2019-09-28 00:45:00+00:00,-27.874999999999996,-4.791666666666667,-18.791666666666664,-5.3472222222222205,5165.680555555555,56.0
2019-09-28 00:50:00+00:00,-27.864864864864863,-4.878378378378378,-18.756756756756747,-5.324324324324324,5165.378378378378,56.0
2019-09-28 00:55:00+00:00,-27.92857142857143,-4.728571428571429,-18.842857142857145,-5.3571428571428585,5165.0142857142855,56.0
2019-09-28 01:00:00+00:00,-27.957746478873236,-4.901408450704225,-18.845070422535205,-5.380281690140846,5165.676056338028,56.0
2019-09-28 01:05:00+00:00,-27.91666666666667,-4.875,-18.833333333333336,-5.374999999999999,5166.0,56.0
2019-09-28 01:10:00+00:00,-27.85714285714286,-4.814285714285714,-18.97142857142856,-5.499999999999999,5165.671428571428,56.0
2019-09-28 01:15:00+00:00,-27.863013698630144,-4.808219178082192,-18.9041095890411,-5.547945205479452,5165.369863013699,56.0
2019-09-28 01:20:00+00:00,-27.930555555555554,-4.875000000000001,-18.916666666666668,-5.458333333333332,5165.680555555555,56.0
2019-09-28 01:25:00+00:00,-27.957746478873236,-4.845070422535211,-18.943661971830984,-5.436619718309858,5165.676056338028,56.0
2019-09-28 01:30:00+00:00,-27.902777777777782,-4.833333333333331,-18.75,-5.527777777777778,5165.041666666667,56.0
2019-09-28 01:35:00+00:00,-27.93243243243244,-4.837837837837839,-18.85135135135135,-5.351351351351351,5165.689189189188,56.0
2019-09-28 01:40:00+00:00,-27.926470588235297,-4.838235294117645,-18.749999999999996,-5.499999999999998,5164.64705882353,56.0
2019-09-28 01:45:00+00:00,-27.833333333333336,-4.76388888888889,-18.694444444444446,-5.347222222222222,5165.680555555555,56.0
2019-09-28 01:50:00+00:00,-27.878378378378375,-4.864864864864864,-18.783783783783775,-5.310810810810812,5166.0,56.0
2019-09-28 01:55:00+00:00,-27.887323943661972,-4.901408450704225,-18.774647887323937,-5.408450704225351,5165.028169014083,56.0
2019-09-28 02:00:00+00:00,-27.929577464788736,-4.84507042253521,-18.859154929577464,-5.422535211267608,5166.0,56.0
