,pir_duplicates,pir_messages,env_duplicates,env_messages,pir_delivery_ratio,network_delivery_ratio
2019-10-03 16:10:00+00:00,0,0,0,85,,0.9444444444444444
2019-10-03 16:25:00+00:00,0,0,0,87,,0.9666666666666667
2019-10-03 16:40:00+00:00,0,0,0,87,,0.9666666666666667
2019-10-03 16:55:00+00:00,0,0,0,87,,0.9666666666666667
2019-10-03 17:10:00+00:00,0,0,0,87,,0.9666666666666667
2019-10-03 17:25:00+00:00,0,0,3,88,,0.9777777777777777
2019-10-03 17:40:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-03 17:55:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-03 18:15:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-03 18:30:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-03 18:45:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-03 19:00:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-03 19:15:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-03 19:30:00+00:00,0,0,0,87,,0.9666666666666667
2019-10-03 19:45:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-03 20:00:00+00:00,0,0,0,87,,0.9666666666666667
2019-10-03 20:35:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-03 20:50:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-03 21:05:00+00:00,0,0,1,88,,0.9777777777777777
2019-10-03 21:20:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-03 22:00:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-03 22:15:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-03 22:30:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-03 22:45:00+00:00,0,0,0,87,,0.9666666666666667
2019-10-03 23:00:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-03 23:15:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-03 23:30:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-04 00:15:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-04 00:30:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-04 00:45:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-04 01:00:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-04 01:15:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-04 01:30:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-04 01:45:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-04 02:00:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-04 02:50:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-04 03:05:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-04 03:20:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-04 03:35:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-04 04:15:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-04 04:30:00+00:00,0,0,0,87,,0.9666666666666667
2019-10-04 04:45:00+00:00,0,0,0,86,,0.9555555555555556
2019-10-04 05:00:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-04 05:15:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-04 05:30:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-04 05:45:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-04 06:00:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-04 06:15:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-04 06:30:00+00:00,0,0,0,87,,0.9666666666666667
2019-10-04 06:45:00+00:00,0,0,0,86,,0.9555555555555556
2019-10-04 07:00:00+00:00,0,0,0,86,,0.9555555555555556
2019-10-04 07:15:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-04 07:30:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-04 07:45:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-04 08:05:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-04 08:40:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-04 08:55:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-04 09:10:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-04 09:25:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-04 10:00:00+00:00,0,0,0,87,,0.9666666666666667
2019-10-04 10:15:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-04 10:30:00+00:00,0,0,0,87,,0.9666666666666667
2019-10-04 10:45:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-04 11:05:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-04 11:20:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-04 11:35:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-04 11:50:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-04 12:05:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-04 12:20:00+00:00,0,0,0,87,,0.9666666666666667
2019-10-04 12:35:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-04 12:50:00+00:00,0,0,0,87,,0.9666666666666667
2019-10-04 13:05:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-04 13:20:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-04 13:35:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-04 14:25:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-04 14:40:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-04 14:55:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-04 15:10:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-04 15:45:00+00:00,0,0,0,85,,0.9444444444444444
2019-10-04 16:00:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-04 16:15:00+00:00,0,0,0,87,,0.9666666666666667
2019-10-04 16:30:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-04 16:45:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-04 17:00:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-04 17:15:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-04 17:30:00+00:00,0,0,2,84,,0.9333333333333333
2019-10-04 17:50:00+00:00,0,0,8,84,,0.9333333333333333
2019-10-04 18:05:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-04 18:20:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-04 18:35:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-04 18:50:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-04 19:05:00+00:00,0,0,1,88,,0.9777777777777777
2019-10-04 19:20:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-04 19:35:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-04 20:10:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-04 20:25:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-04 20:40:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-04 20:55:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-04 21:35:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-04 21:50:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-04 22:05:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-04 22:20:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-04 22:35:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-04 22:50:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-04 23:05:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-04 23:20:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-04 23:35:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-04 23:50:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-05 00:05:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-05 00:20:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-05 00:35:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-05 00:50:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-05 01:05:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-05 01:20:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-05 02:05:00+00:00,0,0,0,86,,0.9555555555555556
2019-10-05 02:20:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-05 02:35:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-05 02:50:00+00:00,0,0,0,86,,0.9555555555555556
2019-10-05 03:30:00+00:00,0,0,1,89,,0.9888888888888889
2019-10-05 03:45:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-05 04:00:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-05 04:15:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-05 04:30:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-05 04:45:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-05 05:00:00+00:00,0,0,0,87,,0.9666666666666667
2019-10-05 05:15:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-05 05:30:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-05 05:45:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-05 06:00:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-05 06:15:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-05 06:30:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-05 06:45:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-05 07:00:00+00:00,0,0,0,86,,0.9555555555555556
2019-10-05 07:20:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-05 07:55:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-05 08:10:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-05 08:25:00+00:00,0,0,0,87,,0.9666666666666667
2019-10-05 08:40:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-05 09:15:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-05 09:30:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-05 09:45:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-05 10:00:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-05 10:15:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-05 10:30:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-05 10:45:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-05 11:00:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-05 11:15:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-05 11:30:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-05 11:45:00+00:00,0,0,1,89,,0.9888888888888889
2019-10-05 12:00:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-05 12:15:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-05 12:35:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-05 12:50:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-05 13:35:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-05 13:50:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-05 14:05:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-05 14:20:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-05 15:00:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-05 15:15:00+00:00,0,0,0,85,,0.9444444444444444
2019-10-05 15:30:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-05 15:45:00+00:00,0,0,0,87,,0.9666666666666667
2019-10-05 16:00:00+00:00,0,0,0,87,,0.9666666666666667
2019-10-05 16:15:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-05 16:30:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-05 16:45:00+00:00,0,0,0,87,,0.9666666666666667
2019-10-05 17:00:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-05 17:15:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-05 17:30:00+00:00,0,0,0,87,,0.9666666666666667
2019-10-05 17:45:00+00:00,0,0,0,84,,0.9333333333333333
2019-10-05 18:00:00+00:00,0,0,0,86,,0.9555555555555556
2019-10-05 18:15:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-05 18:30:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-05 18:45:00+00:00,0,0,0,87,,0.9666666666666667
2019-10-05 19:30:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-05 19:45:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-05 20:00:00+00:00,0,0,0,87,,0.9666666666666667
2019-10-05 20:55:00+00:00,0,0,0,87,,0.9666666666666667
2019-10-05 21:10:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-05 21:25:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-05 21:40:00+00:00,0,0,0,86,,0.9555555555555556
2019-10-05 21:55:00+00:00,0,0,0,87,,0.9666666666666667
2019-10-05 22:10:00+00:00,0,0,0,86,,0.9555555555555556
2019-10-05 22:25:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-05 22:45:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-05 23:00:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-05 23:15:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-05 23:30:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-05 23:45:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-06 00:00:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-06 00:15:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-06 00:30:00+00:00,0,0,1,89,,0.9888888888888889
2019-10-06 00:45:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-06 01:25:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-06 01:40:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-06 01:55:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-06 02:10:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-06 02:50:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-06 03:05:00+00:00,0,0,0,87,,0.9666666666666667
2019-10-06 03:20:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-06 03:35:00+00:00,0,0,0,87,,0.9666666666666667
2019-10-06 03:50:00+00:00,0,0,0,86,,0.9555555555555556
2019-10-06 04:05:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-06 04:20:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-06 04:35:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-06 04:50:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-06 05:10:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-06 05:25:00+00:00,0,0,0,87,,0.9666666666666667
2019-10-06 05:40:00+00:00,0,0,0,86,,0.9555555555555556
2019-10-06 05:55:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-06 06:10:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-06 06:25:00+00:00,0,0,0,86,,0.9555555555555556
2019-10-06 06:40:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-06 07:15:00+00:00,0,0,0,87,,0.9666666666666667
2019-10-06 07:30:00+00:00,0,0,0,87,,0.9666666666666667
2019-10-06 07:45:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-06 08:00:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-06 08:40:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-06 08:55:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-06 09:10:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-06 09:25:00+00:00,0,0,0,86,,0.9555555555555556
2019-10-06 09:40:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-06 09:55:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-06 10:10:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-06 10:25:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-06 10:40:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-06 10:55:00+00:00,0,0,0,86,,0.9555555555555556
2019-10-06 11:10:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-06 11:25:00+00:00,0,0,0,87,,0.9666666666666667
2019-10-06 11:40:00+00:00,0,0,0,87,,0.9666666666666667
2019-10-06 11:55:00+00:00,0,0,0,86,,0.9555555555555556
2019-10-06 12:10:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-06 13:00:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-06 13:15:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-06 13:30:00+00:00,0,0,1,89,,0.9888888888888889
2019-10-06 13:45:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-06 14:25:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-06 14:40:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-06 14:55:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-06 15:10:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-06 15:25:00+00:00,0,0,1,89,,0.9888888888888889
2019-10-06 15:40:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-06 15:55:00+00:00,0,0,0,87,,0.9666666666666667
2019-10-06 16:10:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-06 16:25:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-06 16:40:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-06 16:55:00+00:00,0,0,0,86,,0.9555555555555556
2019-10-06 17:10:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-06 17:25:00+00:00,0,0,0,86,,0.9555555555555556
2019-10-06 17:40:00+00:00,0,0,0,86,,0.9555555555555556
2019-10-06 17:55:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-06 18:10:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-06 18:50:00+00:00,0,0,1,87,,0.9666666666666667
2019-10-06 19:05:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-06 19:20:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-06 19:35:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-06 20:15:00+00:00,0,0,0,87,,0.9666666666666667
2019-10-06 20:30:00+00:00,0,0,0,86,,0.9555555555555556
2019-10-06 20:45:00+00:00,0,0,0,87,,0.9666666666666667
2019-10-06 21:00:00+00:00,0,0,0,87,,0.9666666666666667
2019-10-06 21:15:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-06 21:30:00+00:00,0,0,0,86,,0.9555555555555556
2019-10-06 21:45:00+00:00,0,0,0,85,,0.9444444444444444
2019-10-06 22:00:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-06 22:15:00+00:00,0,0,0,86,,0.9555555555555556
2019-10-06 22:30:00+00:00,0,0,0,87,,0.9666666666666667
2019-10-06 22:45:00+00:00,0,0,0,86,,0.9555555555555556
2019-10-06 23:00:00+00:00,0,0,0,85,,0.9444444444444444
2019-10-06 23:15:00+00:00,0,0,0,86,,0.9555555555555556
2019-10-06 23:30:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-06 23:45:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-07 00:00:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-07 00:45:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-07 01:00:00+00:00,0,0,0,87,,0.9666666666666667
2019-10-07 01:15:00+00:00,0,0,0,87,,0.9666666666666667
2019-10-07 01:30:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-07 02:10:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-07 02:25:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-07 02:40:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-07 02:55:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-07 03:10:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-07 03:25:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-07 03:40:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-07 03:55:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-07 04:10:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-07 04:25:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-07 04:40:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-07 04:55:00+00:00,0,0,0,85,,0.9444444444444444
2019-10-07 05:10:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-07 05:25:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-07 05:45:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-07 06:00:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-07 06:40:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-07 06:55:00+00:00,0,0,3,88,,0.9777777777777777
2019-10-07 07:10:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-07 07:25:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-07 08:00:00+00:00,0,0,0,85,,0.9444444444444444
2019-10-07 08:15:00+00:00,0,0,0,87,,0.9666666666666667
2019-10-07 08:30:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-07 08:45:00+00:00,0,0,0,87,,0.9666666666666667
2019-10-07 09:00:00+00:00,0,0,0,86,,0.9555555555555556
2019-10-07 09:15:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-07 09:30:00+00:00,0,0,3,86,,0.9555555555555556
2019-10-07 09:45:00+00:00,0,0,0,86,,0.9555555555555556
2019-10-07 10:00:00+00:00,0,0,0,87,,0.9666666666666667
2019-10-09 02:20:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-09 02:35:00+00:00,0,0,0,86,,0.9555555555555556
2019-10-09 02:50:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-09 03:05:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-09 03:20:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-09 03:35:00+00:00,0,0,0,89,,0.9888888888888889
2019-10-09 03:50:00+00:00,0,0,0,88,,0.9777777777777777
2019-10-09 06:35:00+00:00,0,0,0,0,,0.0
2019-10-09 06:50:00+00:00,0,0,0,0,,0.0
2019-10-09 07:10:00+00:00,0,0,0,0,,0.0
2019-10-09 07:25:00+00:00,0,0,0,61,,0.6777777777777778
